id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pas_indispo,nb_pass_total,nom,site_web,status,tarif_pass,commune,domaine,sous_domaine
1710,2024-04-16,2024-04-21,BOURGES,,,128,Le Printemps de Bourges,www.printemps-bourges.com,,21,18033,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1711,2024-09-22,2024-10-22,TOULOUSE,,,179,Le Printemps de septembre,www.printempsdeseptembre.com,,17,31555,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
1712,2024-05-14,2024-06-11,LE DRENNEC,,,153,Le Printemps des Arts de la Rue en Pays des Abers,https://www.lefourneau.com/presentation-50.html,,25,29047,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1713,2024-05-25,2024-05-26,PARIS,,,114,Le Printemps des Rues,https://www.leprintempsdesrues.com,,26,75101,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1714,2024-04-02,2024-04-13,TOULOUSE,,,260,LE PRINTEMPS ETUDIANT,www.leprintempsetudiant.com,,8,31555,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1715,2024-04-24,2024-05-02,HAZEBROUCK,,,89,LE P'TIT MONDE,www.centreandremalraux.com,,9,59295,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
1716,2024-08-21,2024-08-25,ST BARTHELEMY,,,172,Le Rendez-vous musique classique,http://lesrendezvous.org/,,14,70459,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
1717,2024-07-21,2024-07-23,AIRVAULT,,,73,LE REVE DE L'ABORIGENE,http://www.lerevedelaborigene.org/,,35,79005,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
1718,2024-04-02,2024-04-30,CHENOVE,,,287,LE SIRK,http://www.riskparty.com,,22,21166,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1719,2024-07-13,2024-07-16,Lourouer ST Laurent,,,264,Le Son Continu,http://www.lesoncontinu.fr/,,15,36100,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
1720,2024-06-29,2024-07-02,MAMERS,,,147,LE SON DES CUIVRES,www.lesondescuivres.com,,22,72180,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
1721,2024-05-01,2024-05-01,ARRAS,,,282,LE SON DU PORTE VOIX,http://razibus.net/01-05-2019-le-son-porte-voix-numero-12-arras-29051.html,,10,62041,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1722,2024-09-08,2024-09-17,BIARRITZ,,,222,LE TEMPS D'AIMER LA DANSE,http://www.letempsdaimer.com,,14,64122,DANSE,DANSE
1723,2024-07-05,2024-07-07,Nogent le Rotrou,,,166,Le Thé Vert,,,27,28280,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1724,2024-11-29,2024-12-09,GRENOBLE,,,234,LE TYMPAN DANS L'OEIL,www.tympandansloeil.com,,17,38185,TRANSDISCIPLINAIRE,CINÉMA ET MUSIQUE
1725,2024-05-22,2024-05-25,LE VESINET,,,210,LE VESINET JAZZ METIS FESTIVAL,www.vesinet.org,,24,78650,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
1726,2024-05-12,2024-05-14,GERBEVILLER,,,117,Le Village à Bascule,http://www.levillageabascule.fr/,,10,54222,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
1727,2024-05-31,2024-06-02,RAMONVILLE ST AGNE,,,121,LE WEEK-END DES CURIOSITES,www.leweekenddescuriosites.com,,21,31446,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1728,2024-08-18,2024-08-24,LE CHAMBON SUR LIGNON,,,53,Lectures sous l'arbre,http://www.lectures-sous-larbre.com/,,16,43051,LIVRE ET LITTÉRATURE,POÉSIE
1729,2024-06-08,2024-06-11,MARSEILLE,,,252,L'EDITION FESTIVAL,http://www.ledition-festival.fr/,,29,13201,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1730,2024-09-15,2024-09-16,MARTIGNAS SUR JALLE,,,237,L'EFFET PAPILLON A MARTIGNAS SUR JALLE,https://www.festival-effet-papillon.fr/,,11,33273,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1731,2024-02-17,2024-03-16,PARIS,,,300,L'Effet Scènes,https://www.scenes-nationales.fr/,,29,75101,TRANSDISCIPLINAIRE,"SPECTACLE VIVANT, ARTS VISUELS, ARTS PLASTIQUES ET CINÉMA"
1732,2024-09-08,2024-09-10,NANCY,,,184,L'ENFER FESTIVAL,http://lenferfestival.blogspot.fr/,,35,54395,TRANSDISCIPLINAIRE,LIVRE ET ARTS VISUELS
1733,2024-05-17,2024-05-19,VILLEURBANNE,,,209,Les 24 heures de l'INSA de Lyon,www.24heures.org,,18,69266,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1734,2024-07-07,2024-07-09,MONSEGUR,,,50,Les 24 Heures du Swing,www.swing-monsegur.com,,26,33289,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
1735,2024-05-21,2024-05-26,LAVAL,,,75,Les 3 Eléphants,www.les3elephants.com,,9,53130,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1736,2024-03-27,2024-03-29,PUGET SUR ARGENS,,,129,LES 3J COMIQUES,http://www.pugetsurargens-tourisme.com,,12,83099,DIVERS SPECTACLE VIVANT,HUMOUR
1737,2024-04-05,2024-04-06,PARIS,,,51,les 48h de la BD,http://www.48hbd.com/,,28,75101,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
1738,2024-07-21,2024-07-23,Lagrasse,,,184,Les Abracadagrasses,www.abracadagrasses.fr,,14,11185,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1739,2024-09-08,2024-09-10,ANGERS,,,272,Les Accroches Curs,www.angers.fr/accrochecoeurs,,10,49007,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1740,2024-08-04,2024-08-06,ST AMAND MONTROND,,,84,LES AFFOUAGES,www.lesaffouages.fr,,24,18197,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
1741,2024-07-07,2024-07-09,LA FLECHE,,,63,Les Affranchis,www.lecarroi.org,,11,72154,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1742,2024-06-09,2024-06-11,Nivillac,,,250,LES AGITES DU BOCAL A NIVILLAC,,,30,56147,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
1743,2024-04-03,2024-04-13,BAGNOLES DE L ORNE NORMANDIE,,,104,LES ANDAIN'RIES,https://www.lesandainries.fr/,,15,61483,DIVERS SPECTACLE VIVANT,HUMOUR
1744,2024-06-02,2024-06-04,JOUE LES TOURS,,,210,Les Années Joué,https://www.anneesjoue.fr/,,35,37122,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1745,2024-08-09,2024-08-12,BANDOL,,,277,LES AOUTIENNES,https://www.lesaoutiennes.com,,10,83009,MUSIQUES ACTUELLES,CHANSON
1746,2024-07-15,2024-07-16,Montsapey,,,243,LES ARTS JAILLISSANTS,www.les-arts-jaillissants.fr,,23,73175,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
1747,2024-06-30,2024-07-01,Lisle sur Tarn,,,95,LES ARTS SCENICS,www.artsscenics.com,,26,81145,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1748,2024-09-13,2024-11-04,NANTES,,,166,LES ART'SCENES,www.lesartscenes.fr,,24,44109,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
1749,2024-06-27,2024-06-29,CHERBOURG EN COTENTIN,,,158,LES ART'ZIMUTÉS,www.lesartzimutes.com,,22,50129,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
1750,2024-05-20,2024-05-28,STRASBOURG,,,79,Les Ateliers ouverts,http://www.ateliersouverts.net/,,35,67482,ARTS PLASTIQUES ET VISUELS,ARTS PLASTIQUES ET VISUELS
1751,2024-10-01,2024-11-19,AVIGNON,,,207,LES AUTOMNALES DE L'ORGUE,www.provenceguide.com/fetes-et-manifestations/avignon/xxvie-edition-des-automnales-de-lorgue/provence-4808266-1.html,,34,84007,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
1752,2024-11-16,2024-11-30,SETE,,,72,LES AUTOMNALES DU FESTIVAL DE THAU,http://www.festivaldethau.com,,19,34301,TRANSDISCIPLINAIRE,"CINÉMA, MUSIQUE"
1753,2024-10-05,2024-11-26,CLERMONT FERRAND,,,205,LES AUTOMNALES DU PUY DE DOME,www.festival.puy-de-dome.fr,,34,63113,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
1754,2024-12-13,2024-12-21,FONTENAY SOUS BOIS,,,233,Les Aventuriers,www.festival-les-aventuriers.com,,33,94033,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1755,2024-04-19,2024-04-26,BIARRITZ,,,189,LES BEAUX JOURS DE LA MUSIQUE,ville.biarritz.fr/festival-les-beaux-jours,,22,64122,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
1756,2024-09-08,2024-09-09,BOURGOIN JALLIEU,,,158,Les Belles Journées,www.bellesjournees.fr,,20,38053,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1757,2024-10-25,2024-10-28,Ile d'Yeu,,,94,LES BERNIQUES EN FOLIE,http://lesberniquesenfolie.fr/,,30,85113,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1758,2024-06-30,2024-07-01,Cerisy Belle Etoile,,,215,LES BICHOISERIES,www.mafiozik.com,,35,61078,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1759,2024-11-14,2024-11-24,CAEN,,,224,LES BOREALES,http://www.lesboreales.com,,17,14118,TRANSDISCIPLINAIRE,LITTÉRATURE ET SPECTACLE VIVANT
1760,2024-08-26,2024-09-01,Pelussin,,,297,LES BRAVOS DE LA NUIT,http://lesbravosdelanuit.fr/wordpress/,,18,42168,THÉÂTRE,THÉÂTRE
1761,2024-10-20,2024-10-22,LIMOUX,,,95,Les Bulles Sonores,www.lesbullessonores.com,,31,11206,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1762,2024-04-27,2024-04-28,AVIGNON,,,50,LES CALEBASSES D'AVRIL,www.crreasud.com,,31,84007,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1763,2024-04-13,2024-04-13,ST Jean De Braye,,,109,LES CASSEROLES,http://lescasseroles.wix.com,,35,45284,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1764,2024-10-14,2024-10-28,PIERREFONTAINE LES VARANS,,,287,LES CELTIVALES,www.celtivales.com,,8,25453,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
1765,2024-03-23,2024-03-30,LYON,,,175,LES CHANTS DE MARS,www.leschantsdemars.com,,26,69381,MUSIQUES ACTUELLES,CHANSON
1766,2024-08-18,2024-08-19,SAILLAT SUR VIENNE,,,273,LES CHEMINEES DU ROCK,http://leschemineesdurock.wixsite.com/festival,,22,87131,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1767,2024-05-31,2024-06-01,ST Paterne Racan,,,252,LES CLARTES MUSICALES,http://https//www.facebook.com/events/304051623596296/,,15,37231,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1768,2024-08-22,2024-08-26,OPPEDE,,,90,LES CONCERTS AU COUCHER DE SOLEIL,www.lesconcertsaucoucherdesoleil.jimdo.com,,13,84086,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
1769,2024-07-02,2024-07-14,VIVIERS,,,131,LES CORDES EN BALLADE,www.cordesenballade.com,,32,07346,MUSIQUES CLASSIQUES,MUSIQUE DE CHAMBRE
1770,2024-09-27,2024-10-17,NIORT,,,231,LES COREADES,www.coream.org,,24,79191,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
1771,2024-09-25,2024-09-29,MANOSQUE,,,249,Les correspondances de Manosque,www.correspondances-manosque.org,,16,04112,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
1772,2024-06-01,2024-06-01,ST Joachim,,,99,LES COUCHETARDS,http://lescouchetards.e-monsite.com/,,16,44168,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1773,2024-08-26,2024-08-27,Uzes,,,232,LES COURANTS ALTERNATIFS,,,35,30334,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1774,2024-10-16,2024-10-22,LOUDUN,,,98,LES COUSINS D'AMERIQUE,www.laeta.fr/,,8,86137,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
1775,2024-09-02,2024-09-03,Chalette sur Loing,,,158,LES CROQUEURS DE PAVE,http://www.agoradevesines.com,,10,45068,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1776,2024-09-09,2024-09-10,Trementines,,,90,LES DEBROUSSAILLEUSES,http://lesdebroussailleuses.docteurparadi.com,,18,49355,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1777,2024-07-08,2024-07-11,ARGELES SUR MER,,,67,Les Déferlantes d'Argelès-sur-Mer,www.festival-lesdeferlantes.com,,11,66008,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1778,2024-08-19,2024-08-19,Caudry,,,180,LES DENTELLES ELECTRONIQUES,,,26,59139,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1779,2024-03-15,2024-04-07,GRENOBLE,,,299,LES DETOURS DE BABEL,www.detoursdebabel.fr,,15,38185,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
1780,2024-06-10,2024-06-11,Douchy les Mines,,,295,Les Douchynoiseries,http://douchy-les-mines.com/programme-des-douchynoiseries/,,31,59179,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1781,2024-07-15,2024-07-23,ALENCON,,,145,LES ECHAPPEES BELLES,http://www.scenenationale61.com/,,30,61001,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1782,2024-07-14,2024-07-16,Carvin,,,59,Les Eclectiques,http://www.festival-leseclectiques.fr/,,26,62215,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1783,2024-11-08,2024-11-14,ARCUEIL,,,154,Les Ecrans documentaires,www.lesecransdocumentaires.org,,35,94003,CINÉMA ET AUDIOVISUEL,DOCUMENTAIRE
1784,2024-02-02,2024-02-11,ISTRES,,,64,"Les Élancées, festival des arts du geste",http://www.scenesetcines.fr/,,24,13047,CIRQUE ET ARTS DE LA RUE,CIRQUE
1785,2024-05-03,2024-05-04,ST DENIS,,,84,LES ELECTROPICALES,www.electropicales.com,,25,97411,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1786,2024-06-17,2024-06-17,ST Quentin,,,107,LES ELYZIKS,,,24,02691,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1787,2024-05-02,2024-05-04,RENNES,,,131,LES EMBELLIES,www.festival-lesembellies.com,,27,35238,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1788,2024-11-04,2024-11-19,Montelimar,,,300,LES EMBRAZZEES,http://www.les-embrazzees.net,,10,26198,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1789,2024-09-19,2024-10-07,COSSE LE VIVIEN,,,225,LES EMBUSCADES,http://www.lesembuscades.fr,,13,53077,DIVERS SPECTACLE VIVANT,HUMOUR
1790,2024-09-27,2024-09-30,MARSEILLE,,,148,LES EMOUVANTES,www.tchamitchian.fr,,35,13201,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
1791,2024-02-23,2024-04-06,AIX NOULETTE,,,120,LES ENCHANTEURS,http://www.festival-lesenchanteurs.com,,21,62019,MUSIQUES ACTUELLES,CHANSON
1792,2024-07-27,2024-07-29,BARCELONNETTE,,,300,LES ENFANTS DU JAZZ FESTIVAL DE JAZZ DE BARCELONNETTE,www.barcelonnette.com,,12,04019,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
1793,2024-07-11,2024-07-16,ST MAIXENT L ECOLE,,,296,LES ENFANTS DU MONDE,www.rife.asso.fr,,27,79270,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
1794,2024-07-06,2024-07-15,LASSAY LES CHATEAUX,,,128,Les Entrelacés,https://www.lesentrelaces.com/,,35,53127,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1795,2024-07-28,2024-07-30,ST NAZAIRE,,,226,LES ESCALES,www.les-escales.com,,9,44184,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1796,2024-07-28,2024-07-30,ST Nazaire,,,97,LES ESCALES DE SAINT NAZAIRE,,,15,44184,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1797,2024-07-18,2024-07-20,ARLES,,,184,LES ESCALES DU CARGO,www.escales-cargo.com,,8,13004,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1798,2024-07-07,2024-07-08,CHATEAU ARNOUX ST AUBAN,,,197,Les Escapades,http://www.theatredurance.fr/,,8,04049,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1799,2024-06-21,2024-07-22,ARCACHON,,,225,Les Escapades Musicales,http://www.lesescapadesmusicales.com/,,26,33009,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
1800,2024-07-01,2024-07-02,ST Helen,,,268,Les Esclaffades,http://www.festival-esclaffades.com/,,20,22299,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1801,2024-07-07,2024-09-02,PONT A MOUSSON,,,239,LES ESTIVALES DE PONT A MOUSSON,http://www.ville-pont-a-mousson.fr/,,15,54431,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1802,2024-11-11,2024-11-12,PARIS,,,268,Les Etoiles du documentaire,http://www.scam.fr/Festivaldesetoiles/Accueil,,17,75101,CINÉMA ET AUDIOVISUEL,DOCUMENTAIRE
1803,2024-07-04,2024-07-07,CRAVANCHE,,,126,Les Eurockéennes de Belfort,www.eurockeennes.fr,,12,90029,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1804,2024-10-05,2024-10-08,POITIERS,,,135,Les Expressifs,www.lesexpressifs.com,,35,86194,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
1805,2024-07-22,2024-08-05,FALAISE,,,198,Les Faltaisies,http://www.paysdefalaise.fr/agenda/les-faltaisies/,,13,14258,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1806,2024-08-25,2024-08-27,VITRE,,,184,LES FANFARFELUES,http://lesfanfarfelues.bzh,,27,35360,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
1807,2024-05-17,2024-05-19,REZE,,,112,LES FANFARONNADES DE TRENTEMOULT,www.fanfaronnades.com,,34,44143,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
1808,2024-03-21,2024-04-10,PARIS,,,76,LES FEMMES S'EN MELENT,www.lfsm.net,,21,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1809,2024-06-07,2024-06-09,GRUISSAN,,,294,LES FESTEJADES,http://www.ville-gruissan.fr/,,13,11170,TRANSDISCIPLINAIRE,MUSIQUE ET CUISINE
1810,2024-08-22,2024-08-27,DIJON,,,59,LES FETES DE LA VIGNE,www.fetesdelavigne.org,,12,21231,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
1811,2024-08-07,2024-08-16,BARCELONNETTE,,,262,LES FETES LATINO MEXICAINES,www.barcelonnette.com,,25,04019,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
1812,2024-07-24,2024-07-28,PIONSAT,,,239,LES FÊTES MUSICALES DU CHÂTEAU DE PIONSAT,www.musicalesdepionsat.com,,22,63281,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
1813,2024-07-07,2024-07-09,Conteville,,,202,Les Filmeurs - Rencontre cinématographique de Conteville,https://www.festivallesfilmeurs.fr/,,28,27169,CINÉMA ET AUDIOVISUEL,DOCUMENTAIRE
1814,2024-05-25,2024-05-28,AGEN,,,76,LES FOLIES VOCALES D'AGEN,www.foliesvocales.com,,30,47001,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
1815,2024-08-26,2024-08-27,Salies du Salat,,,165,LES FOLIESCENIES,https://lesfoliescenies.com/,,25,31523,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1816,2024-08-08,2024-08-12,THONON LES BAINS,,,230,Les Fondus du Macadam,https://www.thononevenements.com/fondus-du-macadam/,,29,74281,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1817,2024-07-21,2024-07-22,Port d Envaux,,,93,Les Fous Cavés,https://www.lesfouscaves.fr/,,26,17285,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1818,2024-07-22,2024-07-29,ALES,,,88,LES FOUS CHANTANTS D'ALES,https://www.fouschantants.org/,,24,30007,MUSIQUES ACTUELLES,CHANSON
1819,2024-03-02,2024-03-16,AVIGNON,,,229,LES FOUS RIRES D'AVIGNON,http://www.leparisavignon.com,,23,84007,DIVERS SPECTACLE VIVANT,HUMOUR
1820,2024-03-16,2024-03-23,BORDEAUX,,,207,LES FOUS RIRES DE BORDEAUX,http://lesfousriresdebordeaux.fr/,,19,33063,DIVERS SPECTACLE VIVANT,HUMOUR
1821,2024-03-08,2024-03-10,ST PIERRE,,,134,Les Francofolies de La Réunion,www.francofolies.re,,10,97416,MUSIQUES ACTUELLES,CHANSON
1822,2024-07-12,2024-07-16,LA ROCHELLE,,,273,Les Francofolies de La Rochelle,http://www.francofolies.fr/,,28,17300,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1823,2024-03-30,2024-03-30,VERNAISON,,,180,LES FRANCOPHONIDES,https://www.lesfrancophonides.com,,12,69260,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1824,2024-03-23,2024-04-13,Mantes la Jolie,,,265,Les Francos,,,25,78361,THÉÂTRE,THÉÂTRE
1825,2024-04-03,2024-04-06,PERPIGNAN,,,264,LES FRENETIQUES,www.jazzebre.com,,30,66136,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1826,2024-12-08,2024-12-09,OIGNIES,,,162,LES FUGUES SONORES,www.9-9bis.com/agenda/fugues-sonores,,16,62637,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
1827,2024-08-26,2024-08-27,Sainte Anne D'Auray,,,168,LES GALETTES DU MONDE,http://galettesdumonde.free.fr/,,23,56263,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
1828,2024-03-16,2024-03-17,RENNES,,,165,LES GIBOULEES,http://festival-lesgiboulees.fr/,,17,35238,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1829,2024-09-23,2024-09-23,GIVRAND,,,174,LES GIVRES A GIVRAND,http://www.lesgivres.fr/,,25,85100,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1830,2024-09-30,2024-10-01,VILLE SOUS LA FERTE,,,276,Les Grands Concerts de Clairvaux,https://www.abbayedeclairvaux.com/,,13,10426,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
1831,2024-07-08,2024-07-27,BORDEAUX,,,142,LES GRANDS CRUS MUSICAUX,,,23,33063,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
1832,2024-07-18,2024-08-08,Grimaud,,,208,LES GRIMALDINES,www.les-grimaldines.com,,32,83068,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
1833,2024-09-23,2024-10-21,VAUGNERAY,,,245,LES GROSSES GUITARES,http://www.lesgrossesguitares.com,,27,69255,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1834,2024-11-17,2024-12-15,VILLEURBANNE,,,282,LES GUITARES,www.lesguitares.org,,14,69266,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1835,2024-03-09,2024-03-09,ST MATHURIN SUR LOIRE,,,271,LES HERONS MATH LE SON,https://lesheronsmathleson.fr/,,32,49307,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1836,2024-10-11,2024-05-10,ANGERS,,,265,LES HIVERNALES DU FESTIVAL D'ANJOU,www.festivaldanjou.com/hivernales,,8,49007,THÉÂTRE,THÉÂTRE
1837,2024-05-23,2024-05-26,EPINAL,,,104,Les Imaginales - Festival des mondes imaginaires,https://www.imaginales.fr/,,33,88160,LIVRE ET LITTÉRATURE,SCIENCE FICTION
1838,2024-08-10,2024-08-11,Manderen,,,100,"Les inattendus de Malbrouck, festival des arts du cirque et de la rue de Manderen",https://www.lorraineaucoeur.com/evt-1343/les-inattendus-de-malbrouck-arts-du-cirque/moselle-manderen/fete-animation,,30,57439,CIRQUE ET ARTS DE LA RUE,CIRQUE ET ARTS DE LA RUE
1839,2024-11-01,2024-11-12,LORIENT,,,228,LES INDISCIPLINEES,www.lesindisciplinees.com,,14,56121,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1840,2024-09-09,2024-09-24,ARRAS,,,88,LES INOUIES,www.musiqueenrouelibre.com,,33,62041,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
1841,2024-11-22,2024-11-26,PARIS,,,281,Les Inrocks,www.lesinrocks.com,,26,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1842,2024-09-29,2024-10-01,GROIX,,,198,LES INSULAIRES !,www.lesinsulaires.com,,16,56069,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1843,2024-09-23,2024-10-14,MONTPELLIER,,,227,LES INTERNATIONALES DE LA GUITARE,www.internationalesdelaguitare.com,,34,34172,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1844,2024-02-02,2024-02-16,ST ETIENNE,,,61,LES JAZZERIES D'HIVER,www.gagajazz.com,,14,42218,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
1845,2024-07-13,2024-08-24,PERPIGNAN,,,240,Les Jeudis de Perpignan,https://fr-fr.facebook.com/jeudisdeperpi/,,17,66136,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
1846,2024-07-06,2024-08-31,VILLEURBANNE,,,202,LES JEUDIS DES MUSIQUES DU MONDE,https://www.cmtra.org,,26,69266,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
