id_festival,nom_manifestation,date_debut,date_fin,site_web,tarif_pass,lieu_principal,codeINSEE,domaine,sous_domaine,nbPassTotal
1471,JAZZ AU LAC,2024-08-25,2024-08-26,www.jazzaulac,16,St  Vincent sur Graon,85277,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",154
1472,JAZZ AU MOULIN,2024-10-19,2024-10-21,www.mjcmoulin-olivet.org,14,OLIVET,45232,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",153
1473,Jazz au Phare,2024-08-05,2024-08-09,www.jazzauphare.com,14,ST Clement des Baleines,17318,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",110
1474,JAZZ AU SOMMET,2024-09-07,2024-09-17,www.jazzausommet.com,18,ST GENEST MALIFAUX,42224,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",180
1475,JAZZ AU TETARD,2024-03-01,2024-03-31,http://www.letetard.com/mars-en-jazz-au-tetard/,34,MARSEILLE,13201,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",108
1476,JAZZ AU THEATRE,2024-11-23,2024-11-25,http://www.festivaldjangoreinhardt.com,16,FONTAINEBLEAU,77186,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",266
1477,JAZZ AUX CAPUCINS,2024-07-02,2024-07-30,www.coulommiers.fr,29,COULOMMIERS,77131,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",170
1478,JAZZ AUX CARRÉS,2024-11-09,2024-11-12,www.mjc-annecylevieux.com,17,ANNECY,74010,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",201
1479,JAZZ AUX ECLUSES,2024-06-17,2024-06-29,http://www.jazzauxecluses.fr/,9,HEDE BAZOUGES,35130,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",286
1480,Jazz aux Frontières,2024-08-10,2024-08-12,www.jazzauxfrontieres.com,26,MONTGENEVRE,05085,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",154
1481,JAZZ BAT LA CAMPAGNE,2024-03-22,2024-07-14,www.lejazzbatlacampagne.com,21,PARTHENAY,79202,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",204
1482,JAZZ CAMPUS EN CLUNISOIS,2024-08-19,2024-08-26,www.jazzcampus.fr,24,CLUNY,71137,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",241
1483,JAZZ DANS LE BOCAGE,2024-05-24,2024-06-01,www.jazzdanslebocage.com,32,ROCLES,03214,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",174
1484,JAZZ DAY IN LYON,2024-04-30,2024-04-30,http://www.jazzday-lyon.com,17,LYON,69381,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",57
1485,JAZZ DE LUNEL,2024-08-12,2024-08-15,www.ville-lunel.fr,25,LUNEL,34145,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",160
1486,JAZZ DE MARS,2024-03-02,2024-03-30,www.jazzdemars.com,18,CHARTRES,28085,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",179
1487,JAZZ DU PLATEAU PICARD,2024-10-24,2024-10-28,www.plateaupicard.fr/,9,LE PLESSIER SUR ST JUST,60498,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",144
1488,JAZZ EN AOÛT,2024-08-09,2024-08-12,www.jazzconvergences.com,9,LA CIOTAT,13028,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",239
1489,JAZZ EN BAIE,2024-07-26,2024-08-06,www.jazzenbaie.com,10,CAROLLES,50102,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",191
1490,JAZZ EN COMMINGES,2024-05-29,2024-06-02,www.jazzencomminges.com,32,ST GAUDENS,31483,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",50
1491,Jazz en liberté,2024-07-26,2024-07-28,https://www.andernos-jazz-festival.fr/,10,ANDERNOS LES BAINS,33005,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",148
1492,JAZZ EN MARS,2024-03-06,2024-03-10,www.ville-tarnos.fr,19,TARNOS,40312,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",215
1493,JAZZ EN OUCHE,2024-11-20,2024-11-26,www.jazzenouche.com,14,L AIGLE,61214,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",290
1494,JAZZ EN PIC SAINT LOUP,2024-06-14,2024-06-15,http://www.jazzajunas.fr/festival-jazz-en-pic-st-loup,27,Le Triadou,34314,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",63
1495,JAZZ EN PLACE,2024-08-21,2024-08-27,www.jazzenplace.fr,24,DINAN,22050,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",136
1496,JAZZ EN RÉ,2024-08-18,2024-08-20,www.jazzenre.fr,28,ST MARTIN DE RE,17369,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",51
1497,JAZZ EN SOL MINEUR,2024-07-06,2024-07-08,www.jazzsolmineur.org,11,GREASQUE,13046,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",73
1498,Jazz en tête,2024-10-24,2024-10-28,www.jazzentete.com,15,CLERMONT FERRAND,63113,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",139
1499,JAZZ EN TOURAINE,2024-09-14,2024-09-24,www.jazzentouraine.com,11,MONTLOUIS SUR LOIRE,37156,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",162
1500,JAZZ ENTRE LES DEUX TOURS,2024-10-04,2024-10-07,www.jazzentrelesdeuxtours.fr,14,LA ROCHELLE,17300,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",196
1501,Jazz et musique improvisée en Franche-Comté,2024-06-27,2024-06-30,http://www.aspro-impro.fr/,24,BESANCON,25056,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",77
1502,JAZZ FESTIVAL DE MUNSTER,2024-05-28,2024-06-01,www.jazzmunster.eu,18,MUNSTER,68226,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",114
1503,JAZZ IN AIACCIU,2024-06-27,2024-07-01,www.jazzinaiacciu.com,17,AJACCIO,2A004,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",152
1504,JAZZ IN AOÛT,2024-08-16,2024-08-18,www.jazzinout.fr,14,NIEUL SUR MER,17264,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",149
1505,JAZZ IN ARLES,2024-05-09,2024-05-18,http://www.lemejan.com,33,ARLES,13004,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",128
1506,JAZZ IN AUFFARGIS (automne),2024-11-18,2024-11-26,http://www.jazzinauffargis.fr/,24,LES ESSARTS LE ROI,78220,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",267
1507,JAZZ IN AUFFARGIS (printemps),2024-03-16,2024-03-31,http://www.jazzinauffargis.fr/,10,LES ESSARTS LE ROI,78220,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",274
1508,JAZZ IN FOUGERES,2024-03-29,2024-04-06,www.le-coquelicot.fr/,32,FOUGERES,35115,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",273
1509,JAZZ IN LANGOURLA,2024-08-04,2024-08-06,www.jazzinlangourla.com,28,Langourla,22046,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",89
1510,Jazz in Marciac,2024-07-28,2024-08-16,www.jazzinmarciac.com,19,MARCIAC,32233,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",95
1511,JAZZ IN MARS,2024-03-22,2024-03-31,http://www.ville-bois-guillaume.fr/,30,BOIS GUILLAUME,76108,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",292
1512,JAZZ IN MONTGENEVRE / JAZZ AUX FRONTIERES,2024-08-10,2024-08-12,,18,Montgenevre,05085,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",176
1513,JAZZ IN PLESCOP,2024-09-01,2024-09-01,www.jazzinplescop.fr,31,PLESCOP,56158,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",90
1514,JAZZ IN ROSKO,2024-05-11,2024-05-14,,31,Roscoff,29239,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",269
1515,JAZZ IN SANGUINET,2024-07-20,2024-07-23,www.sanguinet.com,22,SANGUINET,40287,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",82
1516,JAZZ METIS A MONTREUIL,2024-09-29,2024-10-08,https://festivaljazzmetis.wordpress.com,20,MONTREUIL,93048,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",222
1517,JAZZ NATUREL,2024-03-05,2024-03-17,http://www.mairie-orthez.fr/,23,ORTHEZ,64430,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",251
1518,JAZZ N'BOUF,2024-08-11,2024-08-13,www.festivaljazznbouf.wordpress.com,9,PEISEY NANCROIX,73197,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",293
1519,JAZZ O CHATEAU,2024-05-07,2024-05-12,www.jazzochateau.fr,11,Treveneuc,22377,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",249
1520,JAZZ OR JAZZ,2024-04-09,2024-04-13,http://jazzorjazz.fr/,20,ORLEANS,45234,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",95
1521,JAZZ SO NORD,2024-02-02,2024-02-10,www.sallequatrevents.com,32,Rouziers de Touraine,37204,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",59
1522,JAZZ SOUS LES BIGARADIERS,2024-11-09,2024-11-18,assowhat.free.fr,14,LA GAUDE,06065,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",145
1523,JAZZ SOUS LES CHATAIGNIERS,2024-08-04,2024-08-05,www.jazz-roquefere.com,24,ROQUEFERE,11319,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",98
1524,JAZZ SOUS LES POMMIERS,2024-05-24,2024-06-01,www.jazzsouslespommiers.com,9,COUTANCES,50147,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",153
1525,JAZZ SUR LA VILLE,2024-11-06,2024-12-03,www.jazzsurlaville.com,21,MARSEILLE,13201,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",214
1526,JAZZ SUR LE TOIT,2024-07-17,2024-08-13,http://www.ot-cassis.com,18,CASSIS,13022,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",202
1527,JAZZ SUR LES PLACES,2024-09-15,2024-09-18,www.jazzsurlesplaces.com,14,LYON,69381,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",239
1528,JAZZ SUR L'HERBE / ANGLET JAZZ FESTIVAL,2024-09-21,2024-09-24,www.arcad64.fr/,17,ANGLET,64024,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",122
1529,JAZZ SUR SEINE,2024-10-13,2024-10-29,www.parisjazzclub.net,15,PARIS,75101,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",224
1530,JAZZ SUR SON 31,2024-10-06,2024-10-22,www.jazz31.hautegaronne.fr,28,TOULOUSE,31555,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",129
1531,JAZZ SUR UN PLATEAU,2024-07-21,2024-07-23,www.jazz-sur-un-plateau-larnas.fr,28,LARNAS,07133,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",221
1532,JAZZ TEMPO,2024-10-25,2024-12-09,www.crdj.org,9,NANTES,44109,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",146
1533,JAZZ UP SOUS LES OLIVIERS,2024-08-04,2024-08-06,www.jazzup06.org,25,OPIO,06089,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",233
1534,JAZZABAR,2024-09-08,2024-09-10,www.jazzabar.com,28,BAR SUR AUBE,10033,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",273
1535,JAZZBULLES,2024-07-08,2024-07-08,http://www.ot-saumur.fr/,27,SAUMUR,49328,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",61
1536,JAZZCONTREBAND,2024-10-02,2024-10-31,www.jazzcontreband.com,30,ANNECY,74010,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",117
1537,JAZZDOR,2024-11-10,2024-11-24,http://www.jazzdor.com/,15,STRASBOURG,67482,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",119
1538,JAZZDOR,2024-11-10,2024-11-24,www.jazzdor.com,14,STRASBOURG,67482,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",192
1539,JAZZEBRE,2024-09-23,2024-10-22,www.jazzebre.com,24,PERPIGNAN,66136,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",62
1540,JAZZELLERAULT,2024-05-16,2024-05-24,www.festival-jazzellerault.com,32,CHATELLERAULT,86066,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",182
1541,JAZZENVILLE,2024-03-15,2024-03-30,www.jazzauconfluent.fr,32,CONFLANS STE HONORINE,78172,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",212
1542,JAZZITUDES,2024-08-25,2024-08-31,www.jazzitudes.com,18,LISIEUX,14366,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",227
1543,JAZZ'N'KLEZMER,2024-11-25,2024-12-07,http://www.jazznklezmer.fr/,15,PARIS,75101,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",126
1544,JAZZPOTE,2024-06-23,2024-07-01,www.jazzpote.com,29,Thionville,57672,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",140
1545,JAZZ'TITUDES,2024-03-01,2024-05-31,www.jazztitudes.org,11,LAON,02408,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",225
1546,JAZZ'Y KRAMPOUEZH,2024-07-16,2024-07-20,http://www.jazzy-krampouezh.fr/,17,Nevez,29153,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",209
1547,JAZZYCOLORS,2024-10-31,2024-12-01,www.ficep.info/jazzycolors,34,PARIS,75101,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",82
1548,JDM FESTIVAL (LE JARDIN DU MICHEL),2024-05-31,2024-06-02,http://www.jardin-du-michel.fr/,26,TOUL,54528,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,119
1549,JERK OFF,2024-09-13,2024-09-23,http://www.festivaljerkoff.com,11,PARIS,75101,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,129
1550,JEUDIS DU PORT,2024-07-27,2024-08-17,https://www.brest.fr/brest-fr-accueil-3.html,19,BREST,29019,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,100
1551,JEUDIS ELECTRO,2024-07-13,2024-08-31,www.lesjeudiselectro.com,25,THONON LES BAINS,74281,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,232
1552,JEUDIS MUSICAUX,2024-06-06,2024-09-19,https://www.agglo-royan.fr/,23,ST GEORGES DE DIDONNE,17333,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,177
1553,Jeunes Gens Modernes,2024-02-01,2024-02-03,http://www.ccn-orleans.com/,30,ORLEANS,45234,PLURIDISCIPLINAIRE SPECTACLE VIVANT,MUSIQUE ET DANSE,140
1554,JEUX DE VAGUES,2024-05-30,2024-06-01,http://www.festival-jeux-de-vagues.com/,11,DINARD,35093,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,228
1555,JEUX D'EAU,2024-06-30,2024-07-02,http://www.rencontresmusicalesdegien.fr/,22,Gien,45155,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,224
1556,Joly Jazz en Avesnois,2024-07-15,2024-07-23,www.valjoly.com,26,EPPE SAUVAGE,59198,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",110
1557,JOUR & NUIT,2024-09-08,2024-09-10,www.la-belle-electrique.com,34,GRENOBLE,38185,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,213
1558,Journée du livre politique,2024-03-16,2024-03-16,http://www.assemblee-nationale.fr/,29,PARIS,75101,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,137
1559,Journées cinématographiques dionysiennes,2024-02-07,2024-02-13,https://www.lecranstdenis.org/,15,ST DENIS,93066,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,113
1560,Journées du livre et du vin,2024-04-13,2024-04-14,www.livreetvin.com,13,SAUMUR,49328,TRANSDISCIPLINAIRE,LIVRE ET VIN,270
1561,Journées du livre russe,2024-02-17,2024-02-18,http://journeesdulivrerusse.fr/,30,PARIS,75101,LIVRE ET LITTÉRATURE,LITTÉRATURES ÉTRANGÈRES,104
1562,Jours de fête,2024-09-15,2024-09-17,www.theatreonyx.fr/,10,ST HERBLAIN,44162,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,116
1563,JOURS DE JAZZ,2024-03-28,2024-03-31,www.lafertesaintaubin.com,14,LA FERTE ST AUBIN,45146,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",54
1564,JUKE'BOSSE,2024-09-16,2024-09-16,,16,Mazé,49194,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,209
1565,JUNE EVENTS,2024-06-03,2024-06-23,,17,PARIS,75101,DANSE,DANSES URBAINES,235
1566,KADANS CARAIBE,2024-05-11,2024-05-18,http://www.kadans-caraibe.com,29,MARSEILLE,13201,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE,157
1567,Kalypso,2024-11-08,2024-12-17,https://ccncreteil.com/kalypso/presentation/festival-kalypso,12,PARIS,75101,DANSE,DANSE CONTEMPORAINE,69
1568,KAN AR BOBL,2024-04-06,2024-04-07,http://kanarbobl.org/,21,PONTIVY,56178,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE,242
1569,KANN AL LOAR,2024-07-13,2024-07-16,www.kann-al-loar.bzh,28,Landerneau,29103,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE,290
1570,KARAVEL,2024-10-11,2024-11-05,www.festivalkaravel.com,33,BRON,69029,DANSE,DANSES URBAINES,128
1571,KER ZION,2024-08-26,2024-08-26,http://www.kerzion.com,20,Guisseny,29077,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,66
1572,KILOWATT DUB FEST,2024-06-15,2024-06-15,http://lekilowatt.fr/,31,IVRY SUR SEINE,94041,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,226
1573,KIND OF BELOU,2024-08-03,2024-08-06,www.kindofbelou.com,9,TREIGNAC,19269,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,178
1574,KIOSQUES A MUSIQUE,2024-07-21,2024-08-04,http://www.kiosquesamusique.com,28,LA VOULTE SUR RHONE,07349,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,170
1575,KIOSQUORAMA,2024-09-09,2024-09-30,www.kiosquorama.org,9,PARIS,75101,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,58
1576,K-LIVE,2024-06-03,2024-06-09,www.k-live.fr,16,SETE,34301,TRANSDISCIPLINAIRE,"ART URBAIN, ART CONTEMPORAIN, MUSIQUES ACTUELLES.",175
1577,KOA JAZZ FESTIVAL,2024-11-17,2024-11-17,www.festivalrencontreskoajazz.wordpress.com,29,MONTPELLIER,34172,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",290
1578,Kolorz Festival Edition été,2024-07-21,2024-07-22,,25,CARPENTRAS,84031,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,226
1579,Kolorz Festival Edition hiver,2024-02-09,2024-02-10,http://kolorzfestival.com,18,CARPENTRAS,84031,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,123
1580,LAutre Salon,2024-03-08,2024-03-10,https://www.lautrelivre.fr/,31,PARIS,75101,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,297
1581,LEtrange festival,2024-09-06,2024-09-17,http://www.etrangefestival.com/,24,PARIS,75101,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,272
1582,LA ! C'EST DE LA MUSIQUE,2024-07-14,2024-07-18,http://www.lacestdelamusique.com,17,AVIGNON,84007,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE,283
1583,La 25e Heure du livre,2024-10-11,2024-10-13,www.la25eheuredulivre.fr,31,LE MANS,72181,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,118
1584,LA 7EME VAGUE,2024-05-31,2024-06-01,www.7vague.com,8,Bretignolles sur Mer,85035,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,261
1585,LA BAULE JAZZ FESTIVAL,2024-07-20,2024-08-18,www.mairie-labaule.fr/,21,LA BAULE,44055,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",258
1586,La BD est dans le pré,2024-03-09,2024-03-10,,9,Fourques sur Garonne,47101,LIVRE ET LITTÉRATURE,BANDE DESSINÉE,206
1587,LA BIBLIOTHEQUE PARLANTE,2024-05-25,2024-05-26,https://www.bnf.fr/fr,10,PARIS,75101,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,143
1588,LA BOITE EN ZINC FAIT SON FESTIVAL,2024-03-29,2024-03-31,https://www.tuberculture.fr/sujet/boite-zinc/,23,CHANTEIX,19042,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,70
1589,La Bonne Aventure,2024-06-24,2024-06-25,,13,DUNKERQUE,59183,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,243
1590,La Bouillie à Sosso,2024-08-05,2024-08-05,www.labouillieasosso.fr,24,Cheffois,85067,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,99
1591,La Cabanne des Arts,2024-09-01,2024-09-03,https://fr-fr.facebook.com/lacabannedesarts/,23,Monein,64393,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE,68
1592,La Comédie du livre,2024-05-17,2024-05-19,https://comediedulivre.fr/,13,MONTPELLIER,34172,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,79
1593,LA COMEDIE DU RIRE,2024-03-19,2024-04-17,http://www.montpellier3m.fr/comedie-du-rire-2019,25,MONTPELLIER,34172,DIVERS SPECTACLE VIVANT,HUMOUR,235
1594,LA COMTÉ AU CLAIR DE LUNE,2024-07-07,2024-07-28,www.vic-le-comte.fr,29,VIC LE COMTE,63457,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,269
1595,LA CUVEE DE PARASSY,2024-10-13,2024-10-14,http://festivaldeparassy.fr/,15,PARASSY,18176,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,282
1596,LA DEFENSE JAZZ FESTIVAL,2024-06-26,2024-07-02,www.ladefensejazzfestival.hauts-de-seine.net,26,PUTEAUX,92062,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",192
1597,LA DEFERLANTE DE PRINTEMPS,2024-05-25,2024-06-10,,8,LA ROCHE SUR YON,85191,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,161
1598,LA DEFERLANTE D'ETE,2024-07-02,2024-09-01,www.ladeferlante.com,33,LA ROCHE SUR YON,85191,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,286
1599,LA DUBERIE,2024-05-12,2024-05-13,,27,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,226
1600,LA FERME ELECTRIQUE,2024-07-07,2024-07-08,http://www.la-ferme-electrique.fr/,26,TOURNAN EN BRIE,77470,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,210
1601,LA FETE DANS LA RUE A CORBIE,2024-07-01,2024-07-01,www.mairie-corbie.fr/fete-dans-la-rue-a-corbie,31,Corbie,80212,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE,174
1602,LA FETE DU COGNAC,2024-07-27,2024-07-29,www.lafeteducognac.fr,9,COGNAC,16102,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,215
1603,LA FLUME ENCHANTEE,2024-09-08,2024-09-09,www.festival-laflumeenchantee.fr,20,Geveze,35120,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,53
1604,La Folle Journée,2024-01-31,2024-02-04,www.follejournee.fr,27,NANTES,44109,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,176
1605,LA FOLLE JOURNÉE EN RÉGION DES PAYS DE LA LOIRE,2024-02-01,2024-02-05,www.fra,31,NANTES,44109,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,294
1606,LA FONTAINE DU RIRE,2024-01-12,2024-04-13,http://www.la-tete-de-mule.fr/,33,DIJON,21231,DIVERS SPECTACLE VIVANT,HUMOUR,280
