id_covoiturage,couleur,date_depart,marque,modele,nb_place,nb_place_dispo,id_utilisateur,festival
27119,MediumSeaGreen,2024-04-30 18:16:15.000000,Toyota,4Runner,3,,11631.0,619
27120,Maroon,2024-07-17 19:43:56.000000,Mercedes-Benz,G-Class,2,,94613.0,2344
27121,Wheat,2024-02-24 16:48:20.000000,Suzuki,Forenza,3,,47099.0,727
27122,Magenta,2024-03-03 13:03:25.000000,Chevrolet,Lumina,2,,50327.0,1793
27123,LightSkyBlue,2024-04-26 00:55:19.000000,Dodge,Dart,4,,96197.0,2543
27124,LavenderBlush,2024-07-23 01:57:40.000000,Porsche,718,2,,32108.0,2576
27125,Green,2024-08-05 05:06:51.000000,Chrysler,LeBaron,1,,8645.0,752
27126,LightSteelBlue,2024-03-10 06:01:45.000000,GMC,Sierra,1,,26697.0,1680
27127,MediumSpringGreen,2024-02-19 18:09:46.000000,Chevrolet,Impala,1,,33568.0,992
27128,DarkSlateGray,2024-08-13 14:10:21.000000,MAZDA,CX-5,1,,13757.0,376
27129,LightCyan,2024-04-17 06:29:47.000000,Nissan,Frontier,2,,23276.0,2501
27130,PaleGoldenRod,2024-07-30 14:26:44.000000,BMW,M3,3,,98992.0,604
27131,DodgerBlue,2024-03-24 06:29:28.000000,Kia,Sportage,4,,70396.0,2614
27132,DarkSalmon,2024-09-06 13:33:44.000000,Mercury,Sable,3,,23304.0,35
27133,Blue,2024-06-10 11:56:48.000000,Mercedes-Benz,300,2,,23652.0,799
27134,RosyBrown,2024-04-28 15:28:30.000000,Hyundai,Tiburon,2,,34984.0,519
27135,DarkSlateGray,2024-01-31 02:05:57.000000,Acura,ILX,4,,86564.0,2754
27136,SlateBlue,2024-06-12 13:47:30.000000,Mercedes-Benz,CL-Class,2,,81932.0,1733
27137,MediumBlue,2024-06-09 20:10:32.000000,Ram,3500,4,,22802.0,169
27138,MediumTurquoise,2024-07-13 08:02:48.000000,GMC,Sierra,1,,98823.0,1820
27139,AntiqueWhite,2024-04-30 01:10:48.000000,Ford,Fusion,4,,64802.0,657
27140,GhostWhite,2024-02-03 21:54:18.000000,Chevrolet,Express,1,,61519.0,1275
27141,PaleTurquoise,2024-04-11 12:05:32.000000,Toyota,Previa,3,,9065.0,2080
27142,MediumBlue,2024-05-10 10:42:24.000000,Toyota,Corolla,3,,51867.0,996
27143,DodgerBlue,2024-05-05 20:33:42.000000,Subaru,Legacy,1,,23407.0,2629
27144,Azure,2024-03-14 05:29:19.000000,Jaguar,F-TYPE,3,,92633.0,1879
27145,MediumSpringGreen,2024-04-02 10:34:36.000000,Buick,Rendezvous,4,,35446.0,249
27146,Fuchsia,2024-01-25 21:37:04.000000,GMC,1500,4,,43897.0,99
27147,YellowGreen,2024-04-13 18:24:01.000000,Chevrolet,TrailBlazer,1,,62574.0,894
27148,OldLace,2024-06-10 11:28:25.000000,Chevrolet,Cavalier,2,,67625.0,300
27149,MediumSlateBlue,2024-05-31 19:09:05.000000,Chevrolet,Avalanche,3,,5123.0,951
27150,Thistle,2024-08-31 03:34:20.000000,Buick,LaCrosse,4,,44319.0,2327
27151,MediumSlateBlue,2024-05-24 13:03:00.000000,Volvo,C70,1,,81162.0,1938
27152,BurlyWood,2024-07-01 19:06:11.000000,MAZDA,B-Series,3,,56270.0,2658
27153,LavenderBlush,2024-05-19 03:24:24.000000,Nissan,GT-R,1,,75017.0,1757
27154,DarkOrchid,2024-05-12 20:49:25.000000,Acura,Vigor,3,,49336.0,1079
27155,SeaShell,2024-03-07 03:07:47.000000,Suzuki,Vitara,2,,41778.0,1724
27156,DarkSalmon,2024-03-19 01:04:02.000000,Mercedes-Benz,GLS,1,,77000.0,2532
27157,Aqua,2024-07-17 17:20:08.000000,Chevrolet,S10,3,,26135.0,2514
27158,DarkBlue,2024-07-20 00:16:09.000000,Volkswagen,Jetta,4,,52325.0,381
27159,Blue,2024-07-07 04:45:45.000000,Lexus,GX,4,,19242.0,678
27160,DarkSalmon,2024-05-24 17:36:10.000000,Audi,A8,2,,45725.0,2334
27161,CornflowerBlue,2024-04-16 23:03:07.000000,Honda,HR-V,2,,66955.0,1421
27162,DarkGreen,2024-01-29 02:45:45.000000,GMC,Savana,1,,63949.0,1465
27163,MediumVioletRed,2024-06-11 18:29:01.000000,Honda,Clarity,2,,52558.0,2009
27164,ForestGreen,2024-06-23 08:34:31.000000,Chevrolet,Astro,2,,27095.0,1657
27165,Blue,2024-01-31 23:58:32.000000,Kia,Sedona,3,,98598.0,2166
27166,PowderBlue,2024-01-25 11:48:00.000000,MINI,Hardtop,4,,4300.0,942
27167,Chocolate,2024-03-25 05:50:03.000000,Hyundai,Tucson,2,,97300.0,69
27168,Cyan,2024-02-23 23:21:37.000000,Chevrolet,Avalanche,1,,34508.0,2092
27169,Azure,2024-04-28 19:02:08.000000,Kia,Niro,4,,68735.0,1535
27170,SteelBlue,2024-09-08 06:17:05.000000,Mercury,Grand,1,,35037.0,2024
27171,Sienna,2024-05-31 11:27:51.000000,Nissan,Altima,3,,31171.0,253
27172,LightYellow,2024-02-17 00:35:56.000000,Mitsubishi,3000GT,1,,80670.0,937
27173,HoneyDew,2024-03-18 12:26:14.000000,Subaru,Outback,2,,58187.0,1672
27174,Gray,2024-04-24 17:28:32.000000,Lincoln,Mark,1,,11480.0,701
27175,DarkOliveGreen,2024-04-05 22:44:53.000000,Ford,Mustang,4,,31134.0,309
27176,LightSalmon,2024-06-18 07:47:12.000000,BMW,M5,3,,9042.0,1705
27177,Sienna,2024-02-27 00:28:35.000000,Ford,Expedition,4,,63419.0,451
27178,Peru,2024-03-11 02:54:09.000000,Subaru,Outback,3,,14412.0,2399
27179,DarkTurquoise,2024-08-19 02:31:47.000000,Chevrolet,Trax,2,,81249.0,2191
27180,DarkViolet,2024-06-25 23:10:22.000000,Dodge,Ram,2,,91825.0,1156
27181,MidnightBlue,2024-08-11 16:29:21.000000,Bentley,Continental,3,,93629.0,2118
27182,BlanchedAlmond,2024-01-29 06:56:57.000000,Dodge,Ram,2,,65730.0,406
27183,PapayaWhip,2024-02-26 04:00:01.000000,BMW,X6,3,,75819.0,108
27184,Lavender,2024-02-18 16:41:21.000000,Volvo,V50,4,,13197.0,1966
27185,Ivory,2024-08-16 03:56:07.000000,Volkswagen,Jetta,2,,81750.0,2255
27186,Bisque,2024-03-28 09:12:41.000000,Mercedes-Benz,Mercedes-AMG,3,,92531.0,2652
27187,Turquoise,2024-03-25 14:33:35.000000,GMC,Sierra,1,,89902.0,2207
27188,NavajoWhite,2024-07-29 04:44:43.000000,Audi,S4,4,,51808.0,1267
27189,NavajoWhite,2024-06-10 04:54:23.000000,Rolls-Royce,Phantom,2,,94170.0,1437
27190,OliveDrab,2024-06-04 21:05:19.000000,Porsche,911,2,,43310.0,611
27191,Gainsboro,2024-08-20 19:27:56.000000,MINI,Clubman,2,,11448.0,533
27192,GhostWhite,2024-04-08 16:28:24.000000,Toyota,Tundra,2,,51881.0,483
27193,Teal,2024-04-16 01:43:11.000000,Dodge,Ram,2,,86216.0,1849
27194,Violet,2024-04-16 12:42:46.000000,Ram,2500,4,,24046.0,2486
27195,LightGray,2024-03-01 10:26:52.000000,Acura,RL,2,,61611.0,2238
27196,Lavender,2024-03-06 19:29:11.000000,GMC,3500,2,,58545.0,2529
27197,MediumTurquoise,2024-09-06 04:25:56.000000,Nissan,Pathfinder,2,,91285.0,1202
27198,LightYellow,2024-06-26 12:29:16.000000,Freightliner,Sprinter,2,,26537.0,482
27199,YellowGreen,2024-02-12 08:02:11.000000,Ford,Windstar,1,,20240.0,502
27200,LightSalmon,2024-08-10 23:30:26.000000,MINI,Convertible,2,,14444.0,175
27201,DarkKhaki,2024-06-30 10:38:13.000000,Suzuki,Vitara,1,,53158.0,2305
27202,CadetBlue,2024-05-11 09:28:37.000000,Dodge,Ram,3,,1149.0,1788
27203,Cornsilk,2024-06-29 12:09:17.000000,GMC,Sierra,1,,6247.0,100
27204,Cornsilk,2024-01-25 21:53:08.000000,Mercedes-Benz,G-Class,2,,64564.0,116
27205,PapayaWhip,2024-04-13 08:39:24.000000,Honda,Insight,3,,7792.0,1003
27206,Chartreuse,2024-06-11 15:00:38.000000,BMW,7,4,,30628.0,578
27207,Thistle,2024-03-06 19:38:26.000000,Chevrolet,Lumina,2,,83128.0,739
27208,DarkSlateGray,2024-06-28 21:38:20.000000,Bentley,Flying,1,,23499.0,1397
27209,FireBrick,2024-08-14 02:30:08.000000,GMC,Savana,1,,57354.0,80
27210,Sienna,2024-06-05 04:21:31.000000,Ford,Focus,3,,87787.0,1149
27211,Red,2024-06-08 11:00:28.000000,Chevrolet,Colorado,2,,27878.0,1870
27212,GhostWhite,2024-02-22 03:45:38.000000,Ford,Taurus,3,,93229.0,783
27213,Violet,2024-04-05 05:49:59.000000,Mercedes-Benz,Mercedes-Maybach,3,,42925.0,1618
27214,MediumOrchid,2024-07-29 08:48:16.000000,Plymouth,Voyager,3,,53756.0,1169
27215,IndianRed,2024-07-22 02:09:04.000000,Toyota,Tacoma,3,,92848.0,2400
27216,MediumSpringGreen,2024-08-17 12:00:57.000000,Porsche,911,4,,26419.0,188
27217,CadetBlue,2024-07-29 22:03:25.000000,Ford,Taurus,2,,95812.0,1251
27218,AntiqueWhite,2024-03-16 23:25:01.000000,Toyota,Tundra,4,,3488.0,1995
27219,Cornsilk,2024-03-13 21:21:40.000000,Ford,Mustang,2,,87786.0,1768
27220,Gainsboro,2024-05-05 07:22:02.000000,Ford,Transit,4,,75931.0,1501
27221,Purple,2024-04-09 21:32:46.000000,Chevrolet,S10,3,,60185.0,2073
27222,GreenYellow,2024-06-01 14:29:33.000000,Buick,Cascada,2,,86678.0,476
27223,Chocolate,2024-01-31 11:16:50.000000,Nissan,Sentra,2,,84153.0,550
27224,DarkViolet,2024-08-31 06:29:15.000000,Mercedes-Benz,SLK-Class,4,,90169.0,1723
27225,DarkSlateGray,2024-03-21 08:48:05.000000,Saab,9000,2,,90725.0,2070
27226,IndianRed,2024-02-12 13:18:42.000000,Audi,Q5,2,,77567.0,2049
27227,SlateGray,2024-07-05 10:49:15.000000,Chevrolet,G-Series,4,,77329.0,1474
27228,DarkMagenta,2024-05-27 16:00:23.000000,Hyundai,Elantra,1,,56665.0,2710
27229,DarkOliveGreen,2024-06-08 03:51:46.000000,Chevrolet,Silverado,1,,30898.0,2790
27230,LightBlue,2024-02-11 08:42:40.000000,Honda,Ridgeline,3,,15737.0,2240
27231,DarkKhaki,2024-05-08 10:04:18.000000,Ford,Ranger,4,,31934.0,1634
27232,DarkBlue,2024-07-06 15:09:40.000000,Toyota,Corolla,1,,99638.0,138
27233,Coral,2024-03-18 12:23:02.000000,GMC,Sierra,1,,62890.0,1575
27234,SeaGreen,2024-07-24 01:32:55.000000,Lexus,LX,3,,93812.0,976
27235,LawnGreen,2024-07-22 10:16:30.000000,Scion,tC,2,,94057.0,9
27236,MediumTurquoise,2024-07-18 15:41:50.000000,Toyota,Camry,3,,44177.0,2144
27237,GreenYellow,2024-03-23 03:00:38.000000,Lincoln,Town,4,,56076.0,2489
27238,Chartreuse,2024-07-13 13:25:37.000000,Dodge,Stratus,2,,23717.0,1509
27239,AntiqueWhite,2024-04-17 17:27:50.000000,Subaru,Forester,3,,17184.0,2197
27240,Beige,2024-03-09 15:41:30.000000,Kia,Sportage,2,,73397.0,1800
27241,Snow,2024-08-30 11:32:21.000000,Chevrolet,Silverado,4,,19415.0,1009
27242,PeachPuff,2024-03-21 11:11:53.000000,Mercedes-Benz,Sprinter,4,,6258.0,732
27243,Wheat,2024-02-21 06:23:50.000000,Ford,F150,2,,82388.0,135
27244,OrangeRed,2024-08-20 00:11:38.000000,Suzuki,Aerio,2,,13766.0,750
27245,LimeGreen,2024-08-24 21:17:57.000000,Lexus,IS,1,,56451.0,79
27246,Orchid,2024-02-13 21:50:55.000000,Saab,900,3,,58613.0,2627
27247,Fuchsia,2024-02-24 01:44:58.000000,Mitsubishi,Raider,4,,7532.0,740
27248,Linen,2024-03-26 09:02:21.000000,MINI,Countryman,4,,54514.0,1649
27249,Cornsilk,2024-05-11 13:26:58.000000,GMC,Sierra,1,,15947.0,2003
27250,MediumVioletRed,2024-02-29 01:30:34.000000,MAZDA,MPV,3,,36465.0,347
27251,MediumSlateBlue,2024-03-18 21:28:46.000000,Dodge,Ram,4,,18249.0,453
27252,Yellow,2024-05-10 17:19:45.000000,GMC,Jimmy,3,,44455.0,993
27253,HoneyDew,2024-05-11 23:01:01.000000,Nissan,Xterra,3,,46673.0,2297
27254,MediumTurquoise,2024-06-15 23:35:59.000000,Jeep,Commander,2,,82966.0,2057
27255,LightCyan,2024-05-06 07:15:39.000000,Maserati,Quattroporte,3,,696.0,820
27256,MintCream,2024-06-28 02:17:15.000000,MAZDA,MX-5,3,,26397.0,638
27257,LightCoral,2024-07-08 07:22:55.000000,Buick,Regal,3,,37032.0,2046
27258,DodgerBlue,2024-09-07 10:22:19.000000,Mercedes-Benz,CL-Class,3,,17886.0,877
27259,DarkGray,2024-05-20 09:45:00.000000,GMC,Canyon,3,,11295.0,2416
27260,SaddleBrown,2024-04-14 10:08:42.000000,Acura,ILX,2,,41550.0,341
27261,LimeGreen,2024-08-19 14:20:34.000000,Chevrolet,2500,1,,45981.0,506
27262,Wheat,2024-06-04 20:45:10.000000,Subaru,Legacy,3,,90366.0,901
27263,SeaShell,2024-06-10 11:03:42.000000,Ram,3500,3,,25866.0,624
27264,GhostWhite,2024-04-08 10:25:18.000000,Volkswagen,GLI,2,,9975.0,2379
27265,DarkMagenta,2024-03-31 13:00:53.000000,Nissan,Sentra,1,,91783.0,999
27266,Azure,2024-07-05 03:50:34.000000,Honda,Ridgeline,4,,83320.0,966
27267,Sienna,2024-08-15 14:47:10.000000,Rolls-Royce,Ghost,3,,10147.0,874
27268,LightGreen,2024-08-17 06:06:23.000000,Suzuki,Forenza,1,,30978.0,2775
27269,DarkViolet,2024-05-07 01:11:53.000000,Lexus,LX,2,,18410.0,636
27270,AliceBlue,2024-08-28 07:06:43.000000,Buick,LaCrosse,2,,62771.0,1952
27271,DarkTurquoise,2024-06-21 10:35:52.000000,Volvo,S60,3,,92525.0,418
27272,Red,2024-04-14 06:29:10.000000,Lincoln,Corsair,1,,14471.0,1148
27273,Olive,2024-09-01 08:14:40.000000,Ford,F150,3,,34632.0,1757
27274,DarkOliveGreen,2024-07-08 20:39:53.000000,Audi,A6,3,,97717.0,656
27275,PaleGoldenRod,2024-02-20 20:27:14.000000,Ford,F150,1,,9158.0,1644
27276,Cyan,2024-08-04 14:11:39.000000,Subaru,Legacy,1,,50428.0,2222
27277,LimeGreen,2024-04-06 09:02:32.000000,Volkswagen,CC,2,,67615.0,674
27278,Navy,2024-08-19 16:31:43.000000,Hyundai,Equus,3,,34875.0,2723
27279,SeaGreen,2024-05-27 04:36:59.000000,Hyundai,Elantra,2,,58093.0,2416
27280,Wheat,2024-02-23 05:23:30.000000,Cadillac,ATS-V,2,,95259.0,612
27281,Fuchsia,2024-06-15 03:26:09.000000,Dodge,Ram,4,,45361.0,2454
27282,Magenta,2024-01-28 15:27:41.000000,Chevrolet,Colorado,3,,15165.0,1346
27283,NavajoWhite,2024-06-22 06:29:35.000000,Chevrolet,Colorado,3,,22448.0,2404
27284,Thistle,2024-06-17 19:09:25.000000,MAZDA,MAZDA5,1,,59839.0,2724
27285,Purple,2024-08-04 07:42:16.000000,Chevrolet,Corsica,1,,15215.0,105
27286,DarkSlateBlue,2024-04-18 21:21:10.000000,Nissan,350Z,4,,41250.0,738
27287,LimeGreen,2024-07-28 12:40:49.000000,Kia,Optima,2,,36226.0,1100
27288,ForestGreen,2024-01-24 20:47:46.000000,Ford,E150,4,,43899.0,213
27289,WhiteSmoke,2024-05-18 09:03:02.000000,Chevrolet,S10,4,,8079.0,547
27290,SandyBrown,2024-05-15 15:03:08.000000,Chevrolet,Tahoe,3,,3699.0,2070
27291,DarkKhaki,2024-07-03 10:07:21.000000,Lincoln,MKX,1,,602.0,581
27292,IndianRed,2024-05-11 21:55:05.000000,Cadillac,Escalade,1,,86062.0,1039
27293,Green,2024-03-09 15:58:34.000000,Toyota,Tacoma,1,,81128.0,2119
27294,DarkTurquoise,2024-08-05 07:38:34.000000,Lincoln,Continental,4,,69687.0,1790
27295,DarkGray,2024-04-23 05:03:10.000000,Eagle,Talon,3,,48549.0,821
27296,DarkBlue,2024-08-20 21:43:13.000000,INFINITI,Q70,4,,96971.0,1102
27297,Pink,2024-04-07 03:20:14.000000,Aston,Martin,1,,80677.0,2512
27298,PeachPuff,2024-05-02 23:07:56.000000,Chevrolet,Colorado,4,,29292.0,726
27299,SteelBlue,2024-03-10 16:59:55.000000,Lexus,LX,4,,407.0,1156
27300,SeaGreen,2024-04-09 10:24:24.000000,GMC,1500,4,,4434.0,1258
27301,Teal,2024-07-25 09:52:58.000000,Mercury,Grand,3,,60753.0,1948
27302,MediumOrchid,2024-04-17 05:39:40.000000,Mercury,Mountaineer,3,,20518.0,1833
27303,DodgerBlue,2024-07-20 11:49:16.000000,Land,Rover,3,,37907.0,2545
27304,LightCoral,2024-04-06 08:38:43.000000,Porsche,911,4,,54910.0,458
27305,PapayaWhip,2024-02-02 14:20:23.000000,Lincoln,Navigator,2,,25246.0,1617
27306,PaleVioletRed,2024-07-14 00:39:05.000000,Ferrari,GTC4Lusso,3,,62533.0,222
27307,Green,2024-03-15 23:41:53.000000,INFINITI,QX60,1,,18107.0,2339
27308,PaleGreen,2024-08-09 01:00:22.000000,Volkswagen,Beetle,2,,35300.0,2609
27309,Chartreuse,2024-09-01 16:31:18.000000,Oldsmobile,Aurora,2,,56952.0,1419
27310,DeepPink,2024-09-03 10:47:19.000000,Audi,R8,3,,82387.0,1525
27311,OrangeRed,2024-06-03 00:38:42.000000,BMW,6,1,,87657.0,1248
27312,DarkCyan,2024-03-26 02:07:25.000000,Suzuki,Kizashi,3,,90598.0,1155
27313,Magenta,2024-07-24 08:30:36.000000,GMC,Sierra,1,,47044.0,1336
27314,PeachPuff,2024-05-10 16:16:58.000000,Audi,TT,1,,45894.0,560
27315,LightSlateGray,2024-02-20 18:01:12.000000,Oldsmobile,Cutlass,2,,97895.0,2305
27316,Teal,2024-07-28 20:57:57.000000,Porsche,Cayman,1,,18534.0,1609
27317,OldLace,2024-08-29 02:37:13.000000,MINI,Countryman,4,,64075.0,2552
27318,BlanchedAlmond,2024-07-19 00:53:54.000000,Nissan,Rogue,3,,41412.0,1761
27319,Fuchsia,2024-02-20 03:51:59.000000,BMW,i3,3,,33134.0,705
27320,Tan,2024-05-19 00:03:58.000000,Audi,SQ5,3,,65646.0,822
27321,Snow,2024-04-03 14:27:45.000000,Jeep,Commander,3,,73533.0,1812
27322,DarkRed,2024-07-30 04:23:01.000000,Ford,F150,1,,56974.0,1677
27323,LightSkyBlue,2024-02-17 02:15:35.000000,Nissan,Pathfinder,2,,10594.0,2125
27324,Gold,2024-07-08 07:34:28.000000,Nissan,Sentra,4,,32823.0,345
27325,PowderBlue,2024-08-15 22:38:47.000000,Jaguar,XJ,3,,90583.0,1940
27326,DarkOliveGreen,2024-01-29 22:55:43.000000,Dodge,Ram,3,,24307.0,1401
27327,Orchid,2024-08-14 08:18:42.000000,Lincoln,Navigator,2,,30755.0,2773
27328,HotPink,2024-07-29 20:18:34.000000,Ford,Ranger,1,,28392.0,2669
27329,Indigo,2024-03-01 17:44:24.000000,Nissan,NV3500,4,,64004.0,133
27330,Gold,2024-08-04 03:06:00.000000,Subaru,Justy,2,,3453.0,2163
27331,AliceBlue,2024-08-25 23:21:14.000000,HUMMER,H2,2,,46392.0,215
27332,DarkSeaGreen,2024-03-27 04:27:15.000000,Lincoln,MKX,1,,82432.0,654
27333,LawnGreen,2024-02-21 14:18:11.000000,Acura,RLX,2,,62233.0,315
27334,RoyalBlue,2024-07-30 05:44:30.000000,Land,Rover,2,,22708.0,558
27335,NavajoWhite,2024-06-07 18:57:39.000000,GMC,Yukon,3,,97627.0,2300
27336,SkyBlue,2024-08-21 06:44:09.000000,GMC,3500,1,,80467.0,2741
27337,Beige,2024-01-29 06:00:46.000000,Porsche,Cayman,4,,95893.0,580
27338,Chocolate,2024-01-28 18:29:35.000000,Volkswagen,Jetta,1,,55804.0,1055
27339,DarkMagenta,2024-07-21 03:14:07.000000,Cadillac,DTS,1,,7111.0,2538
27340,Aqua,2024-06-29 23:15:38.000000,Ram,Dakota,3,,710.0,2022
27341,Peru,2024-06-07 20:00:38.000000,Pontiac,Grand,2,,50125.0,2184
27342,Yellow,2024-02-17 15:41:03.000000,Mercury,Cougar,3,,66516.0,1337
27343,LightGray,2024-03-12 16:03:25.000000,Ford,Bronco,3,,32090.0,2517
27344,Fuchsia,2024-06-29 22:51:15.000000,Audi,A3,4,,56807.0,479
27345,GoldenRod,2024-06-06 11:33:01.000000,Jaguar,XK,4,,91821.0,2430
27346,LightSteelBlue,2024-07-07 09:37:43.000000,Ferrari,F12berlinetta,3,,63635.0,1575
27347,GoldenRod,2024-07-24 22:38:36.000000,BMW,5,1,,8797.0,1010
27348,GreenYellow,2024-06-25 01:35:45.000000,Freightliner,Sprinter,3,,51253.0,1334
27349,LightGoldenRodYellow,2024-02-01 08:20:55.000000,Honda,Odyssey,3,,66688.0,2688
27350,Lavender,2024-02-11 22:11:55.000000,Mercedes-Benz,SLK-Class,1,,71817.0,501
27351,Tomato,2024-06-02 09:42:12.000000,Chevrolet,S10,3,,9466.0,769
27352,Azure,2024-02-02 15:44:31.000000,Lincoln,MKZ,3,,50630.0,1355
27353,DarkGoldenRod,2024-03-01 22:11:05.000000,Nissan,Quest,1,,47386.0,1051
27354,OliveDrab,2024-04-13 16:57:29.000000,Pontiac,G6,1,,13121.0,1140
27355,Chocolate,2024-06-20 20:20:43.000000,McLaren,650S,3,,19515.0,1298
27356,Orchid,2024-08-30 00:34:48.000000,Lincoln,Zephyr,4,,68892.0,1763
27357,LightGray,2024-05-05 07:55:57.000000,Dodge,D250,3,,17552.0,1666
27358,Red,2024-03-22 10:25:59.000000,Maybach,57,4,,95763.0,1963
27359,MediumSlateBlue,2024-06-20 00:56:20.000000,Nissan,Xterra,4,,43012.0,2258
27360,DarkViolet,2024-05-04 16:49:14.000000,Ford,F350,1,,38705.0,2713
27361,LightGray,2024-06-09 05:59:33.000000,Hyundai,Tucson,1,,24613.0,180
27362,MediumVioletRed,2024-07-02 00:41:39.000000,Jaguar,XJ,3,,57033.0,842
27363,SlateGray,2024-04-20 08:20:28.000000,Cadillac,Escalade,4,,7712.0,1332
27364,Black,2024-07-21 22:48:08.000000,Buick,LeSabre,2,,49367.0,1865
27365,BlanchedAlmond,2024-04-27 06:41:50.000000,GMC,Sierra,1,,6058.0,2261
27366,BlanchedAlmond,2024-05-22 11:33:51.000000,Kia,Sedona,3,,7206.0,63
27367,IndianRed,2024-05-27 14:11:09.000000,Jeep,Cherokee,2,,34741.0,457
27368,Linen,2024-06-13 05:33:01.000000,MAZDA,RX-7,1,,25653.0,2125
27369,LemonChiffon,2024-04-20 19:28:19.000000,Cadillac,CTS,2,,65026.0,2777
27370,PeachPuff,2024-03-31 01:58:36.000000,Ford,Fiesta,1,,47954.0,1814
27371,Chocolate,2024-07-12 13:09:51.000000,Chevrolet,Venture,2,,80332.0,119
27372,GreenYellow,2024-05-09 07:52:36.000000,Nissan,Quest,1,,46638.0,2392
27373,LightCyan,2024-07-16 12:22:09.000000,Hyundai,Santa,2,,80926.0,1998
27374,DarkGreen,2024-08-24 15:14:36.000000,Chevrolet,Lumina,2,,32979.0,2011
27375,BlueViolet,2024-09-07 04:26:53.000000,Ford,F350,1,,74792.0,2360
27376,OrangeRed,2024-09-02 15:33:17.000000,Dodge,Caravan,3,,9946.0,37
27377,Lime,2024-09-08 12:08:15.000000,Ford,F450,1,,17304.0,2209
27378,OrangeRed,2024-03-23 12:41:29.000000,BMW,X5,2,,24058.0,1004
27379,Black,2024-06-08 14:19:20.000000,Oldsmobile,Cutlass,4,,96416.0,1807
27380,LightCoral,2024-06-02 03:10:00.000000,BMW,M2,4,,89412.0,9
27381,Fuchsia,2024-03-06 03:41:32.000000,Lexus,SC,2,,88719.0,2103
27382,Lime,2024-06-19 07:40:56.000000,Nissan,Titan,3,,98799.0,2631
27383,MediumSlateBlue,2024-04-11 01:28:03.000000,Jaguar,XJ,3,,34674.0,2620
27384,Sienna,2024-03-25 20:17:53.000000,Chevrolet,G-Series,3,,88806.0,445
27385,MediumOrchid,2024-08-19 03:16:04.000000,Saab,9000,4,,80117.0,1009
27386,FloralWhite,2024-04-18 02:31:13.000000,Subaru,Legacy,2,,95597.0,1048
27387,DarkGray,2024-05-19 12:26:00.000000,Lexus,SC,1,,16954.0,240
27388,MediumTurquoise,2024-08-07 18:00:48.000000,Jaguar,F-TYPE,2,,49872.0,1406
27389,PowderBlue,2024-05-04 20:14:58.000000,BMW,X3,2,,18181.0,644
27390,Gold,2024-05-30 02:41:50.000000,Dodge,Ram,2,,59948.0,2522
27391,Thistle,2024-05-29 09:22:23.000000,Ford,Aerostar,1,,46161.0,857
27392,DarkOrange,2024-09-06 13:34:54.000000,MAZDA,B-Series,3,,38742.0,1563
27393,LightSlateGray,2024-02-27 18:30:13.000000,Ferrari,458,2,,86702.0,72
27394,MediumSlateBlue,2024-03-16 11:56:41.000000,Nissan,Rogue,1,,96085.0,854
27395,Orange,2024-05-31 03:32:15.000000,Toyota,Prius,2,,55416.0,2724
27396,DarkMagenta,2024-04-02 18:50:24.000000,Mercury,Mariner,1,,58003.0,2522
27397,SeaShell,2024-08-16 21:22:35.000000,Lincoln,Navigator,4,,55996.0,1921
27398,Cornsilk,2024-05-05 03:18:36.000000,MAZDA,MAZDA3,3,,56453.0,1636
27399,Aqua,2024-02-28 09:27:36.000000,BMW,M4,1,,25077.0,784
27400,SpringGreen,2024-05-31 16:31:30.000000,MAZDA,MAZDA2,4,,55435.0,1303
27401,Violet,2024-03-12 07:48:42.000000,BMW,5,4,,10701.0,1298
27402,PaleTurquoise,2024-06-29 18:35:23.000000,FIAT,500,2,,2010.0,539
27403,LightSeaGreen,2024-05-26 18:33:25.000000,Genesis,G80,2,,53144.0,2682
27404,HotPink,2024-06-03 16:19:39.000000,Mercury,Sable,2,,24827.0,2068
27405,Navy,2024-08-26 09:10:04.000000,MAZDA,CX-5,3,,68032.0,371
27406,AliceBlue,2024-04-08 09:32:53.000000,Mercedes-Benz,CLA,2,,42773.0,1481
27407,Orchid,2024-02-04 19:26:13.000000,BMW,X5,3,,61285.0,1611
27408,LemonChiffon,2024-01-31 20:54:05.000000,Mercedes-Benz,Sprinter,3,,39047.0,1901
27409,Fuchsia,2024-04-28 17:49:24.000000,Ram,2500,3,,57839.0,2745
27410,DarkBlue,2024-05-10 03:01:05.000000,Lexus,HS,3,,72805.0,1629
27411,LightSeaGreen,2024-04-03 15:20:08.000000,Acura,RLX,1,,82031.0,1158
27412,MediumBlue,2024-03-13 18:31:06.000000,Plymouth,Breeze,4,,82333.0,173
27413,Plum,2024-02-29 04:18:24.000000,INFINITI,Q,3,,95038.0,695
27414,Tan,2024-04-01 04:42:56.000000,Cadillac,STS,4,,96414.0,968
27415,Coral,2024-06-30 17:21:53.000000,Honda,Pilot,1,,56203.0,2019
27416,LightGoldenRodYellow,2024-08-27 23:56:59.000000,Honda,Civic,2,,10019.0,845
27417,DarkTurquoise,2024-04-23 20:38:52.000000,Acura,ILX,1,,58421.0,936
27418,Fuchsia,2024-06-12 14:40:54.000000,Volkswagen,Jetta,4,,40167.0,2065
27419,DarkOliveGreen,2024-05-20 18:32:18.000000,Chevrolet,Sportvan,3,,15138.0,2010
27420,Cornsilk,2024-09-04 07:44:03.000000,Dodge,Grand,3,,75088.0,877
