id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pass_indispo,nbPassTotal,nom_manifestation,site_web,tarif_pass,id_commune,id_domaine
1657,2024-05-17,2024-05-19,LORE,0,0,111,L'APPEL AU BOIS NORMAND,lappelauboisnormand.fr/,20,257,1
1657,2024-05-17,2024-05-19,LORE,0,0,111,L'APPEL AU BOIS NORMAND,lappelauboisnormand.fr/,20,960,1
1658,2024-02-26,2024-03-01,LA BOURBOULE,0,0,72,LARSENIK FESTIVAL,http://ville-labourboule.com/sortir/lagenda-des-animations/event/1782-larsenik-festival.html,15,729,3
1660,2024-08-05,2024-08-05,CHEVANCEAUX,0,0,294,LARYROCK FESTIVAL,www.laryrock-festival.fr/,16,961,3
1661,2024-09-01,2024-09-03,Soorts Hossegor,0,0,137,Latinossegor,,8,962,0
1661,2024-09-01,2024-09-03,Soorts Hossegor,0,0,137,Latinossegor,,8,1306,0
1662,2024-06-06,2024-06-25,LILLE,0,0,274,LATITUDES CONTEMPORAINES,http://latitudescontemporaines.com,15,68,17
1663,2024-09-22,2024-09-23,MORTHOMIERS,0,0,54,L'AUTOMNE DE MORTHOMIERS,http://www.automne-morthomiers.com,8,963,3
1664,2024-08-02,2024-08-09,Lagrasse,0,0,115,Le Banquet du livre d'été à Lagrasse,https://www.lamaisondubanquet.fr/banquets/,14,121,27
1665,2024-05-17,2024-05-19,PARIS,0,0,208,LE BEAU FESTIVAL,www.lebeaufestival.com,11,35,3
1666,2024-10-06,2024-10-07,Aubigny Sur Nere,0,0,162,LE BERRY A DU COEUR,www.le-berry-a-du-coeur-festival-solidaire.com,26,964,5
1667,2024-05-24,2024-05-26,MARSEILLE,0,0,173,LE BON AIR,www.bi-pole.org,15,2,3
1668,2024-08-16,2024-08-19,LE BUIS,0,0,75,LE BUIS BLUES FESTIVAL,www.lebuisbluesfestival.com,8,965,7
1669,2024-08-25,2024-08-27,Hornoy le Bourg,0,0,198,LE CHAHUT VERT,www.lechahutvert.com,34,966,2
1670,2024-09-17,2024-09-22,LAVAL,0,0,169,Le Chainon manquant,www.lechainon.fr,26,623,2
1671,2024-07-29,2024-07-29,PLOUHINEC,0,0,54,LE CHANT DE L EUCALYPTUS,http://www.chant-eucalyptus.com,27,967,3
1672,2024-09-29,2024-10-01,ST JEAN DES VIGNES,0,0,120,LE CHANT DES PIERRES,http://www.ekleknopopulace.fr/,11,968,2
1673,2024-11-28,2024-12-03,REIMS,0,0,173,LE CHARABIA FESTIVAL,https://www.charabiafestival.com,28,784,9
1674,2024-06-03,2024-06-04,NOYELLES SOUS BELLONNE,0,0,200,LE CHEZ OIM FEST,www.chezoimfest.fr,13,969,5
1675,2024-08-04,2024-08-06,DOMMARIEN,0,0,179,LE CHIEN A PLUMES,www.chienaplumes.fr,30,970,3
1676,2024-07-19,2024-07-21,CONCARNEAU,0,0,163,LE CHIEN JAUNE FESTIVAL DU POLAR DE CONCARNEAU,http://www.lechienjaune.fr/,26,567,34
1677,2024-09-27,2024-09-30,POITIERS,0,0,102,LE CIRCUIT,http://www.confort-moderne.fr/fr/,35,11,5
1677,2024-09-27,2024-09-30,POITIERS,0,0,102,LE CIRCUIT,http://www.confort-moderne.fr/fr/,35,1243,5
1678,2024-04-24,2024-04-27,PARIS,0,0,123,LE COSMOS RUSSE,https://www.theatre-latalante.com/,32,35,2
1679,2024-08-18,2024-08-19,TEISSIERES LES BOULIES,0,0,298,LE DIAMANT VERT,https://www.diamantvert.org/,25,971,3
1680,2024-08-11,2024-08-13,STRASBOURG,0,0,138,Le FARSe,https://ete.strasbourg.eu/farse-festival-arts-de-la-rue,8,144,4
1681,2024-10-14,2024-10-14,GASNY,0,0,176,LE FESTIF DE GANAM,www.gasny.fr/,8,972,3
1683,2024-07-08,2024-07-12,CLUNY,0,0,287,Le Festival de Musiques daujourdhui à demain,http://clunycontemporaine.org/,22,458,6
1684,2024-06-16,2024-06-29,PARIS,0,0,96,Le Festival de Paris,http://lefestival.paris/,8,35,8
1685,2024-07-27,2024-08-05,PHALSBOURG,0,0,142,Le festival de théâtre de Phalsbourg,https://www.phalsbourg.fr/,31,974,2
1686,2024-03-23,2024-03-31,Louveciennes,0,0,267,LE FESTIVAL DU BRUIT QUI PENSE,www.bruitquipense.com,11,975,8
1687,2024-05-19,2024-05-21,Choloy Menillot,0,0,242,Le Feu aux Planches,https://feuauxplanches.jimdo.com/,22,976,4
1688,2024-06-23,2024-06-24,Calonne Ricouart,0,0,57,Le Forum Fait son Festival,,20,977,3
1689,2024-01-18,2024-01-21,LE HAVRE,0,0,237,Le Goût des autres,https://legoutdesautres.lehavre.fr/,31,218,24
1690,2024-04-19,2024-04-21,Vay,0,0,142,LE GRAND BAZAR A VAY,https://d.facebook.com/Festival-Le-Grand-Bazar-668336236541973/,20,978,3
1691,2024-07-21,2024-07-23,VERDUN,0,0,199,Le Grand Festival,,15,845,2
1692,2024-04-18,2024-04-21,Cucuron,0,0,179,Le Grand Ménage,http://www.legrandmenage.fr/accueil.html,15,979,4
1693,2024-08-25,2024-08-27,AGEN,0,0,234,LE GRAND PRUNEAU SHOW,http://www.grandpruneaushow.fr/,34,980,5
1694,2024-07-20,2024-07-23,ST PIERRE DE CHARTREUSE,0,0,114,LE GRAND SON,www.legrandson.fr,34,981,9
1695,2024-10-04,2024-10-14,Chartres de Bretagne,0,0,249,LE GRAND SOUFFLET,www.legrandsoufflet.fr,22,982,0
1696,2024-06-06,2024-06-10,LE HAILLAN,0,0,164,LE HAILLAN CHANTÉ,http://www.ville-lehaillan.fr/,11,983,9
1697,2024-06-02,2024-06-04,Bulligny,0,0,57,Le Jardin du Michel,,16,984,3
1698,2024-07-01,2024-07-01,VOUNEUIL SOUS BIARD,0,0,247,LE LAVOIR ÉLECTRIQUE,www.lelavoirelectrique.com,12,985,3
1699,2024-04-05,2024-04-07,METZ,0,0,156,Le livre à Metz - Festival littérature et journalisme,http://www.lelivreametz.com/,11,610,24
1700,2024-09-13,2024-09-15,NANCY,0,0,125,Le Livre sur la place,http://www.lelivresurlaplace.fr/,16,175,24
1701,2024-09-22,2024-09-23,JUMIEGES,0,0,139,LE LOUP VERT,https://www.leloupvert-festival.com,27,986,3
1702,2024-03-02,2024-04-07,LE MANS,0,0,186,LE MANS POP FESTIVAL,http://www.lemanscitechanson.com,32,136,9
1703,2024-06-25,2024-06-30,TOULOUSE,0,0,75,Le Marathon des mots,www.lemarathondesmots.com,21,1,24
1704,2024-06-02,2024-08-16,PUGET SUR ARGENS,0,0,66,LE MAS DES ESCARAVATIERS,www.lemas-concert.com,10,987,5
1705,2024-11-18,2024-01-01,PUGET SUR ARGENS,0,0,104,LE MAS D'HIVER,http://www.lemas-concert.com,26,987,5
1706,2024-07-14,2024-07-15,EU,0,0,191,Le murmure du son,www.murmureduson.org,15,988,5
1707,2024-11-22,2024-11-25,LILLE,0,0,190,LE PERE NOEL EST-IL UN ROCKER ?,http://www.leperenoelestilunrocker.com,8,68,3
1708,2024-05-19,2024-05-21,RIVOLET,0,0,187,LE PETIT FESTIVAL DES DINDES FOLLES,www.dindesfolles.com,29,989,2
1709,2024-10-13,2024-10-15,TARGON,0,0,117,LE PRESSOIR,www.acrocsproductions.com,23,274,4
1710,2024-04-16,2024-04-21,BOURGES,0,0,128,Le Printemps de Bourges,www.printemps-bourges.com,21,120,5
1711,2024-09-22,2024-10-22,TOULOUSE,0,0,179,Le Printemps de septembre,www.printempsdeseptembre.com,17,1,1
1712,2024-05-14,2024-06-11,LE DRENNEC,0,0,153,Le Printemps des Arts de la Rue en Pays des Abers,https://www.lefourneau.com/presentation-50.html,25,990,4
1713,2024-05-25,2024-05-26,PARIS,0,0,114,Le Printemps des Rues,https://www.leprintempsdesrues.com,26,35,4
1714,2024-04-02,2024-04-13,TOULOUSE,0,0,260,LE PRINTEMPS ETUDIANT,www.leprintempsetudiant.com,8,1,3
1715,2024-04-24,2024-05-02,HAZEBROUCK,0,0,89,LE P'TIT MONDE,www.centreandremalraux.com,9,991,2
1716,2024-08-21,2024-08-25,ST BARTHELEMY,0,0,172,Le Rendez-vous musique classique,http://lesrendezvous.org/,14,992,8
1717,2024-07-21,2024-07-23,AIRVAULT,0,0,73,LE REVE DE L'ABORIGENE,http://www.lerevedelaborigene.org/,35,993,0
1718,2024-04-02,2024-04-30,CHENOVE,0,0,287,LE SIRK,http://www.riskparty.com,22,994,3
1719,2024-07-13,2024-07-16,Lourouer ST Laurent,0,0,264,Le Son Continu,http://www.lesoncontinu.fr/,15,995,0
1720,2024-06-29,2024-07-02,MAMERS,0,0,147,LE SON DES CUIVRES,www.lesondescuivres.com,22,289,6
1721,2024-05-01,2024-05-01,ARRAS,0,0,282,LE SON DU PORTE VOIX,http://razibus.net/01-05-2019-le-son-porte-voix-numero-12-arras-29051.html,10,64,3
1722,2024-09-08,2024-09-17,BIARRITZ,0,0,222,LE TEMPS D'AIMER LA DANSE,http://www.letempsdaimer.com,14,469,40
1723,2024-07-05,2024-07-07,Nogent le Rotrou,0,0,166,Le Thé Vert,,27,996,5
1724,2024-11-29,2024-12-09,GRENOBLE,0,0,234,LE TYMPAN DANS L'OEIL,www.tympandansloeil.com,17,104,97
1725,2024-05-22,2024-05-25,LE VESINET,0,0,210,LE VESINET JAZZ METIS FESTIVAL,www.vesinet.org,24,102,7
1726,2024-05-12,2024-05-14,GERBEVILLER,0,0,117,Le Village à Bascule,http://www.levillageabascule.fr/,10,997,2
1727,2024-05-31,2024-06-02,RAMONVILLE ST AGNE,0,0,121,LE WEEK-END DES CURIOSITES,www.leweekenddescuriosites.com,21,155,5
1728,2024-08-18,2024-08-24,LE CHAMBON SUR LIGNON,0,0,53,Lectures sous l'arbre,http://www.lectures-sous-larbre.com/,16,998,33
1729,2024-06-08,2024-06-11,MARSEILLE,0,0,252,L'EDITION FESTIVAL,http://www.ledition-festival.fr/,29,2,3
1730,2024-09-15,2024-09-16,MARTIGNAS SUR JALLE,0,0,237,L'EFFET PAPILLON A MARTIGNAS SUR JALLE,https://www.festival-effet-papillon.fr/,11,651,3
1731,2024-02-17,2024-03-16,PARIS,0,0,300,L'Effet Scènes,https://www.scenes-nationales.fr/,29,35,110
1732,2024-09-08,2024-09-10,NANCY,0,0,184,L'ENFER FESTIVAL,http://lenferfestival.blogspot.fr/,35,175,111
1733,2024-05-17,2024-05-19,VILLEURBANNE,0,0,209,Les 24 heures de l'INSA de Lyon,www.24heures.org,18,601,3
1734,2024-07-07,2024-07-09,MONSEGUR,0,0,50,Les 24 Heures du Swing,www.swing-monsegur.com,26,999,7
1735,2024-05-21,2024-05-26,LAVAL,0,0,75,Les 3 Eléphants,www.les3elephants.com,9,623,3
1736,2024-03-27,2024-03-29,PUGET SUR ARGENS,0,0,129,LES 3J COMIQUES,http://www.pugetsurargens-tourisme.com,12,987,10
1737,2024-04-05,2024-04-06,PARIS,0,0,51,les 48h de la BD,http://www.48hbd.com/,28,35,12
1738,2024-07-21,2024-07-23,Lagrasse,0,0,184,Les Abracadagrasses,www.abracadagrasses.fr,14,121,3
1739,2024-09-08,2024-09-10,ANGERS,0,0,272,Les Accroches Curs,www.angers.fr/accrochecoeurs,10,42,4
1740,2024-08-04,2024-08-06,ST AMAND MONTROND,0,0,84,LES AFFOUAGES,www.lesaffouages.fr,24,1000,0
1741,2024-07-07,2024-07-09,LA FLECHE,0,0,63,Les Affranchis,www.lecarroi.org,11,1001,4
1742,2024-06-09,2024-06-11,Nivillac,0,0,250,LES AGITES DU BOCAL A NIVILLAC,,30,1002,2
1743,2024-04-03,2024-04-13,BAGNOLES DE L ORNE NORMANDIE,0,0,104,LES ANDAIN'RIES,https://www.lesandainries.fr/,15,1003,10
1744,2024-06-02,2024-06-04,JOUE LES TOURS,0,0,210,Les Années Joué,https://www.anneesjoue.fr/,35,1004,4
1745,2024-08-09,2024-08-12,BANDOL,0,0,277,LES AOUTIENNES,https://www.lesaoutiennes.com,10,1005,9
1746,2024-07-15,2024-07-16,Montsapey,0,0,243,LES ARTS JAILLISSANTS,www.les-arts-jaillissants.fr,23,1006,11
1747,2024-06-30,2024-07-01,Lisle sur Tarn,0,0,95,LES ARTS SCENICS,www.artsscenics.com,26,705,5
1748,2024-09-13,2024-11-04,NANTES,0,0,166,LES ART'SCENES,www.lesartscenes.fr,24,103,8
1749,2024-06-27,2024-06-29,CHERBOURG EN COTENTIN,0,0,158,LES ART'ZIMUTÉS,www.lesartzimutes.com,22,614,1
1750,2024-05-20,2024-05-28,STRASBOURG,0,0,79,Les Ateliers ouverts,http://www.ateliersouverts.net/,35,144,16
1751,2024-10-01,2024-11-19,AVIGNON,0,0,207,LES AUTOMNALES DE L'ORGUE,www.provenceguide.com/fetes-et-manifestations/avignon/xxvie-edition-des-automnales-de-lorgue/provence-4808266-1.html,34,106,11
1752,2024-11-16,2024-11-30,SETE,0,0,72,LES AUTOMNALES DU FESTIVAL DE THAU,http://www.festivaldethau.com,19,128,112
1753,2024-10-05,2024-11-26,CLERMONT FERRAND,0,0,205,LES AUTOMNALES DU PUY DE DOME,www.festival.puy-de-dome.fr,34,99,2
1754,2024-12-13,2024-12-21,FONTENAY SOUS BOIS,0,0,233,Les Aventuriers,www.festival-les-aventuriers.com,33,533,3
1755,2024-04-19,2024-04-26,BIARRITZ,0,0,189,LES BEAUX JOURS DE LA MUSIQUE,ville.biarritz.fr/festival-les-beaux-jours,22,469,2
1756,2024-09-08,2024-09-09,BOURGOIN JALLIEU,0,0,158,Les Belles Journées,www.bellesjournees.fr,20,357,3
1757,2024-10-25,2024-10-28,Ile d'Yeu,0,0,94,LES BERNIQUES EN FOLIE,http://lesberniquesenfolie.fr/,30,1007,5
1757,2024-10-25,2024-10-28,Ile d'Yeu,0,0,94,LES BERNIQUES EN FOLIE,http://lesberniquesenfolie.fr/,30,1398,5
1758,2024-06-30,2024-07-01,Cerisy Belle Etoile,0,0,215,LES BICHOISERIES,www.mafiozik.com,35,1008,3
1759,2024-11-14,2024-11-24,CAEN,0,0,224,LES BOREALES,http://www.lesboreales.com,17,77,113
1760,2024-08-26,2024-09-01,Pelussin,0,0,297,LES BRAVOS DE LA NUIT,http://lesbravosdelanuit.fr/wordpress/,18,1009,55
1761,2024-10-20,2024-10-22,LIMOUX,0,0,95,Les Bulles Sonores,www.lesbullessonores.com,31,1010,3
1762,2024-04-27,2024-04-28,AVIGNON,0,0,50,LES CALEBASSES D'AVRIL,www.crreasud.com,31,106,5
1763,2024-04-13,2024-04-13,ST Jean De Braye,0,0,109,LES CASSEROLES,http://lescasseroles.wix.com,35,1011,3
1764,2024-10-14,2024-10-28,PIERREFONTAINE LES VARANS,0,0,287,LES CELTIVALES,www.celtivales.com,8,1012,0
1765,2024-03-23,2024-03-30,LYON,0,0,175,LES CHANTS DE MARS,www.leschantsdemars.com,26,9,9
1766,2024-08-18,2024-08-19,SAILLAT SUR VIENNE,0,0,273,LES CHEMINEES DU ROCK,http://leschemineesdurock.wixsite.com/festival,22,1013,3
1767,2024-05-31,2024-06-01,ST Paterne Racan,0,0,252,LES CLARTES MUSICALES,http://https//www.facebook.com/events/304051623596296/,15,572,5
1768,2024-08-22,2024-08-26,OPPEDE,0,0,90,LES CONCERTS AU COUCHER DE SOLEIL,www.lesconcertsaucoucherdesoleil.jimdo.com,13,1014,8
1770,2024-09-27,2024-10-17,NIORT,0,0,231,LES COREADES,www.coream.org,24,255,8
1772,2024-06-01,2024-06-01,ST Joachim,0,0,99,LES COUCHETARDS,http://lescouchetards.e-monsite.com/,16,1017,5
1773,2024-08-26,2024-08-27,Uzes,0,0,232,LES COURANTS ALTERNATIFS,,35,248,3
1774,2024-10-16,2024-10-22,LOUDUN,0,0,98,LES COUSINS D'AMERIQUE,www.laeta.fr/,8,1018,0
1775,2024-09-02,2024-09-03,Chalette sur Loing,0,0,158,LES CROQUEURS DE PAVE,http://www.agoradevesines.com,10,1019,4
1776,2024-09-09,2024-09-10,Trementines,0,0,90,LES DEBROUSSAILLEUSES,http://lesdebroussailleuses.docteurparadi.com,18,1020,5
1777,2024-07-08,2024-07-11,ARGELES SUR MER,0,0,67,Les Déferlantes d'Argelès-sur-Mer,www.festival-lesdeferlantes.com,11,780,3
1778,2024-08-19,2024-08-19,Caudry,0,0,180,LES DENTELLES ELECTRONIQUES,,26,1021,3
1779,2024-03-15,2024-04-07,GRENOBLE,0,0,299,LES DETOURS DE BABEL,www.detoursdebabel.fr,15,104,6
1780,2024-06-10,2024-06-11,Douchy les Mines,0,0,295,Les Douchynoiseries,http://douchy-les-mines.com/programme-des-douchynoiseries/,31,1022,4
1781,2024-07-15,2024-07-23,ALENCON,0,0,145,LES ECHAPPEES BELLES,http://www.scenenationale61.com/,30,257,4
1781,2024-07-15,2024-07-23,ALENCON,0,0,145,LES ECHAPPEES BELLES,http://www.scenenationale61.com/,30,960,4
1782,2024-07-14,2024-07-16,Carvin,0,0,59,Les Eclectiques,http://www.festival-leseclectiques.fr/,26,1023,4
1783,2024-11-08,2024-11-14,ARCUEIL,0,0,154,Les Ecrans documentaires,www.lesecransdocumentaires.org,35,1024,38
1784,2024-02-02,2024-02-11,ISTRES,0,0,64,"Les Élancées, festival des arts du geste",http://www.scenesetcines.fr/,24,31,26
1785,2024-05-03,2024-05-04,ST DENIS,0,0,84,LES ELECTROPICALES,www.electropicales.com,25,441,3
1787,2024-05-02,2024-05-04,RENNES,0,0,131,LES EMBELLIES,www.festival-lesembellies.com,27,112,5
1788,2024-11-04,2024-11-19,Montelimar,0,0,300,LES EMBRAZZEES,http://www.les-embrazzees.net,10,199,3
1789,2024-09-19,2024-10-07,COSSE LE VIVIEN,0,0,225,LES EMBUSCADES,http://www.lesembuscades.fr,13,20,10
1790,2024-09-27,2024-09-30,MARSEILLE,0,0,148,LES EMOUVANTES,www.tchamitchian.fr,35,2,7
1791,2024-02-23,2024-04-06,AIX NOULETTE,0,0,120,LES ENCHANTEURS,http://www.festival-lesenchanteurs.com,21,1026,9
1793,2024-07-11,2024-07-16,ST MAIXENT L ECOLE,0,0,296,LES ENFANTS DU MONDE,www.rife.asso.fr,27,1028,0
1794,2024-07-06,2024-07-15,LASSAY LES CHATEAUX,0,0,128,Les Entrelacés,https://www.lesentrelaces.com/,35,1029,4
1795,2024-07-28,2024-07-30,ST NAZAIRE,0,0,226,LES ESCALES,www.les-escales.com,9,1030,5
1796,2024-07-28,2024-07-30,ST Nazaire,0,0,97,LES ESCALES DE SAINT NAZAIRE,,15,1030,3
1797,2024-07-18,2024-07-20,ARLES,0,0,184,LES ESCALES DU CARGO,www.escales-cargo.com,8,78,3
1799,2024-06-21,2024-07-22,ARCACHON,0,0,225,Les Escapades Musicales,http://www.lesescapadesmusicales.com/,26,57,8
1800,2024-07-01,2024-07-02,ST Helen,0,0,268,Les Esclaffades,http://www.festival-esclaffades.com/,20,1032,4
1801,2024-07-07,2024-09-02,PONT A MOUSSON,0,0,239,LES ESTIVALES DE PONT A MOUSSON,http://www.ville-pont-a-mousson.fr/,15,323,3
1802,2024-11-11,2024-11-12,PARIS,0,0,268,Les Etoiles du documentaire,http://www.scam.fr/Festivaldesetoiles/Accueil,17,35,38
1803,2024-07-04,2024-07-07,CRAVANCHE,0,0,126,Les Eurockéennes de Belfort,www.eurockeennes.fr,12,1033,3
1804,2024-10-05,2024-10-08,POITIERS,0,0,135,Les Expressifs,www.lesexpressifs.com,35,11,2
1804,2024-10-05,2024-10-08,POITIERS,0,0,135,Les Expressifs,www.lesexpressifs.com,35,1243,2
1805,2024-07-22,2024-08-05,FALAISE,0,0,198,Les Faltaisies,http://www.paysdefalaise.fr/agenda/les-faltaisies/,13,308,4
1806,2024-08-25,2024-08-27,VITRE,0,0,184,LES FANFARFELUES,http://lesfanfarfelues.bzh,27,335,7
1807,2024-05-17,2024-05-19,REZE,0,0,112,LES FANFARONNADES DE TRENTEMOULT,www.fanfaronnades.com,34,370,0
1808,2024-03-21,2024-04-10,PARIS,0,0,76,LES FEMMES S'EN MELENT,www.lfsm.net,21,35,5
1809,2024-06-07,2024-06-09,GRUISSAN,0,0,294,LES FESTEJADES,http://www.ville-gruissan.fr/,13,1034,114
1810,2024-08-22,2024-08-27,DIJON,0,0,59,LES FETES DE LA VIGNE,www.fetesdelavigne.org,12,15,2
1812,2024-07-24,2024-07-28,PIONSAT,0,0,239,LES FÊTES MUSICALES DU CHÂTEAU DE PIONSAT,www.musicalesdepionsat.com,22,1035,8
1813,2024-07-07,2024-07-09,Conteville,0,0,202,Les Filmeurs - Rencontre cinématographique de Conteville,https://www.festivallesfilmeurs.fr/,28,1036,38
1814,2024-05-25,2024-05-28,AGEN,0,0,76,LES FOLIES VOCALES D'AGEN,www.foliesvocales.com,30,980,7
1815,2024-08-26,2024-08-27,Salies du Salat,0,0,165,LES FOLIESCENIES,https://lesfoliescenies.com/,25,1037,5
1816,2024-08-08,2024-08-12,THONON LES BAINS,0,0,230,Les Fondus du Macadam,https://www.thononevenements.com/fondus-du-macadam/,29,914,4
1817,2024-07-21,2024-07-22,Port d Envaux,0,0,93,Les Fous Cavés,https://www.lesfouscaves.fr/,26,1038,3
1818,2024-07-22,2024-07-29,ALES,0,0,88,LES FOUS CHANTANTS D'ALES,https://www.fouschantants.org/,24,295,9
1819,2024-03-02,2024-03-16,AVIGNON,0,0,229,LES FOUS RIRES D'AVIGNON,http://www.leparisavignon.com,23,106,10
1820,2024-03-16,2024-03-23,BORDEAUX,0,0,207,LES FOUS RIRES DE BORDEAUX,http://lesfousriresdebordeaux.fr/,19,38,10
1821,2024-03-08,2024-03-10,ST PIERRE,0,0,134,Les Francofolies de La Réunion,www.francofolies.re,10,1039,9
1822,2024-07-12,2024-07-16,LA ROCHELLE,0,0,273,Les Francofolies de La Rochelle,http://www.francofolies.fr/,28,374,5
1823,2024-03-30,2024-03-30,VERNAISON,0,0,180,LES FRANCOPHONIDES,https://www.lesfrancophonides.com,12,1040,5
1824,2024-03-23,2024-04-13,Mantes la Jolie,0,0,265,Les Francos,,25,173,55
1825,2024-04-03,2024-04-06,PERPIGNAN,0,0,264,LES FRENETIQUES,www.jazzebre.com,30,7,5
1826,2024-12-08,2024-12-09,OIGNIES,0,0,162,LES FUGUES SONORES,www.9-9bis.com/agenda/fugues-sonores,16,1041,1
1827,2024-08-26,2024-08-27,Sainte Anne D'Auray,0,0,168,LES GALETTES DU MONDE,http://galettesdumonde.free.fr/,23,1042,1
1828,2024-03-16,2024-03-17,RENNES,0,0,165,LES GIBOULEES,http://festival-lesgiboulees.fr/,17,112,4
1829,2024-09-23,2024-09-23,GIVRAND,0,0,174,LES GIVRES A GIVRAND,http://www.lesgivres.fr/,25,1043,3
1830,2024-09-30,2024-10-01,VILLE SOUS LA FERTE,0,0,276,Les Grands Concerts de Clairvaux,https://www.abbayedeclairvaux.com/,13,1044,8
1831,2024-07-08,2024-07-27,BORDEAUX,0,0,142,LES GRANDS CRUS MUSICAUX,,23,38,8
1832,2024-07-18,2024-08-08,Grimaud,0,0,208,LES GRIMALDINES,www.les-grimaldines.com,32,1045,0
1833,2024-09-23,2024-10-21,VAUGNERAY,0,0,245,LES GROSSES GUITARES,http://www.lesgrossesguitares.com,27,847,3
1834,2024-11-17,2024-12-15,VILLEURBANNE,0,0,282,LES GUITARES,www.lesguitares.org,14,601,5
1835,2024-03-09,2024-03-09,ST MATHURIN SUR LOIRE,0,0,271,LES HERONS MATH LE SON,https://lesheronsmathleson.fr/,32,340,3
1835,2024-03-09,2024-03-09,ST MATHURIN SUR LOIRE,0,0,271,LES HERONS MATH LE SON,https://lesheronsmathleson.fr/,32,1046,3
1836,2024-10-11,2024-05-10,ANGERS,0,0,265,LES HIVERNALES DU FESTIVAL D'ANJOU,www.festivaldanjou.com/hivernales,8,42,55
1837,2024-05-23,2024-05-26,EPINAL,0,0,104,Les Imaginales - Festival des mondes imaginaires,https://www.imaginales.fr/,33,368,115
1838,2024-08-10,2024-08-11,Manderen,0,0,100,"Les inattendus de Malbrouck, festival des arts du cirque et de la rue de Manderen",https://www.lorraineaucoeur.com/evt-1343/les-inattendus-de-malbrouck-arts-du-cirque/moselle-manderen/fete-animation,30,1047,25
1839,2024-11-01,2024-11-12,LORIENT,0,0,228,LES INDISCIPLINEES,www.lesindisciplinees.com,14,635,5
1840,2024-09-09,2024-09-24,ARRAS,0,0,88,LES INOUIES,www.musiqueenrouelibre.com,33,64,8
1841,2024-11-22,2024-11-26,PARIS,0,0,281,Les Inrocks,www.lesinrocks.com,26,35,3
1842,2024-09-29,2024-10-01,GROIX,0,0,198,LES INSULAIRES !,www.lesinsulaires.com,16,679,5
1843,2024-09-23,2024-10-14,MONTPELLIER,0,0,227,LES INTERNATIONALES DE LA GUITARE,www.internationalesdelaguitare.com,34,29,5
1844,2024-02-02,2024-02-16,ST ETIENNE,0,0,61,LES JAZZERIES D'HIVER,www.gagajazz.com,14,5,7
1845,2024-07-13,2024-08-24,PERPIGNAN,0,0,240,Les Jeudis de Perpignan,https://fr-fr.facebook.com/jeudisdeperpi/,17,7,4
1846,2024-07-06,2024-08-31,VILLEURBANNE,0,0,202,LES JEUDIS DES MUSIQUES DU MONDE,https://www.cmtra.org,26,601,0
1847,2024-07-20,2024-08-17,ST RAPHAEL,0,0,191,LES JEUDIS LIVE,www.ville-saintraphael.fr,29,571,5
1848,2024-10-07,2024-10-15,Montfort L'Amaury,0,0,77,LES JOURNEES RAVEL,www.lesjourneesravel.com,30,1048,8
1849,2024-05-03,2024-05-05,La Chaussée Saint-Victor,0,0,219,LES JOYEUSERIES,www.lesjoyeuseries.com,25,1049,2
1850,2024-11-23,2024-11-25,LA REDORTE,0,0,244,LES KULTUR'ELLES,musicalsol.fr/,24,1050,5
1851,2024-10-06,2024-10-17,EPINAL,0,0,290,LES LARMES DU RIRE,www.tourisme-epinal.com/sejourner/agenda/festival-les-larmes-du-rire-281510,22,368,2
1852,2024-05-13,2024-05-13,LYON,0,0,61,LES LIONS DU RIRE,,30,9,10
1853,2024-10-20,2024-10-28,CHATEAUROUX,0,0,72,LES LISZTOMANIAS DE CHATEAUROUX,www.lisztomanias.fr,15,158,8
1854,2024-07-01,2024-07-14,PONT AUDEMER,0,0,277,LES MASCARETS,https://www.ville-pont-audemer.fr/culture/festival-des-mascarets/,26,1051,2
1855,2024-07-05,2024-07-26,PORT ST LOUIS DU RHONE,0,0,232,Les Mercredis du Port,http://lecitronjaune.com/les-mercredis-du-port/,33,211,4
1856,2024-08-25,2024-08-26,La Chapelle aux Filtzmeens,0,0,92,LES MOYENS DU BORD,www.festival-lesmoyensdubord.fr,15,1052,5
1857,2024-09-01,2024-09-02,ST Laurent de Mure,0,0,141,LES MURES ZICALES,http://www.lesmureszicales.com,14,1053,5
1858,2024-07-13,2024-08-20,HYERES,0,0,115,LES MUSICALES DANS LES VIGNES,http://lesmusicalesdanslesvignes.blogspot.fr/,20,660,6
1859,2024-05-26,2024-05-28,PARIS,0,0,86,LES MUSICALES DE BAGATELLE,http://www.lesmusicalesdebagatelle.com,14,35,8
1860,2024-05-05,2024-05-12,COLMAR,0,0,192,LES MUSICALES DE COLMAR,www.les-musicales.com,21,269,15
1861,2024-07-29,2024-08-15,CORMEILLES,0,0,274,LES MUSICALES DE CORMEILLES EN PAYS D'AUGE,www.musicalesdecormeilles.com,22,1054,6
1863,2024-04-04,2024-04-06,REIMS,0,0,90,LES NOCES FELINES,http://velours-prod.com/,14,784,5
1864,2024-07-07,2024-07-09,PORT LA NOUVELLE,0,0,246,LES NOUVELLES DU RIRE,,18,1055,10
1865,2024-07-28,2024-07-30,LE THORONET,0,0,147,LES NUITS BLANCHES,https://www.lesnuitsblanches.org/,8,1056,5
